t,amount,length,area,id_relation,Pays
2025-10-19T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-20T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-21T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-22T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-23T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-24T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-25T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-26T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-27T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-28T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-29T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-30T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-10-31T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-11-01T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-11-02T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-11-03T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-11-04T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-11-05T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-11-06T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-11-07T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-11-08T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-11-09T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-11-10T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-11-11T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-11-12T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-11-13T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-11-14T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2025-11-15T00:00:00.000Z,29684,0,0,/boundary/287072,Uruguay
2024-01-01T00:00:00.000Z,82855,0,0,/boundary/196240,Uzbekistan
2024-02-01T00:00:00.000Z,92186,0,0,/boundary/196240,Uzbekistan
2024-03-01T00:00:00.000Z,92442,0,0,/boundary/196240,Uzbekistan
2024-04-01T00:00:00.000Z,100264,0,0,/boundary/196240,Uzbekistan
2024-05-01T00:00:00.000Z,106887,0,0,/boundary/196240,Uzbekistan
2024-06-01T00:00:00.000Z,106932,0,0,/boundary/196240,Uzbekistan
2024-07-01T00:00:00.000Z,106956,0,0,/boundary/196240,Uzbekistan
2024-08-01T00:00:00.000Z,106962,0,0,/boundary/196240,Uzbekistan
2024-09-01T00:00:00.000Z,106962,0,0,/boundary/196240,Uzbekistan
2024-10-01T00:00:00.000Z,106963,0,0,/boundary/196240,Uzbekistan
2024-11-01T00:00:00.000Z,106977,0,0,/boundary/196240,Uzbekistan
2024-12-01T00:00:00.000Z,106978,0,0,/boundary/196240,Uzbekistan
2025-01-01T00:00:00.000Z,108366,0,0,/boundary/196240,Uzbekistan
2025-02-01T00:00:00.000Z,108397,0,0,/boundary/196240,Uzbekistan
2025-03-01T00:00:00.000Z,108407,0,0,/boundary/196240,Uzbekistan
2025-04-01T00:00:00.000Z,109390,0,0,/boundary/196240,Uzbekistan
2025-05-01T00:00:00.000Z,111224,0,0,/boundary/196240,Uzbekistan
2025-06-01T00:00:00.000Z,117106,0,0,/boundary/196240,Uzbekistan
2025-07-01T00:00:00.000Z,120020,0,0,/boundary/196240,Uzbekistan
2025-08-01T00:00:00.000Z,120668,0,0,/boundary/196240,Uzbekistan
2025-09-01T00:00:00.000Z,120762,0,0,/boundary/196240,Uzbekistan
2025-10-01T00:00:00.000Z,121142,0,0,/boundary/196240,Uzbekistan
2025-10-02T00:00:00.000Z,121142,0,0,/boundary/196240,Uzbekistan
2025-10-03T00:00:00.000Z,121142,0,0,/boundary/196240,Uzbekistan
2025-10-04T00:00:00.000Z,121142,0,0,/boundary/196240,Uzbekistan
2025-10-05T00:00:00.000Z,121142,0,0,/boundary/196240,Uzbekistan
2025-10-06T00:00:00.000Z,121142,0,0,/boundary/196240,Uzbekistan
2025-10-07T00:00:00.000Z,121142,0,0,/boundary/196240,Uzbekistan
2025-10-08T00:00:00.000Z,121142,0,0,/boundary/196240,Uzbekistan
2025-10-09T00:00:00.000Z,121142,0,0,/boundary/196240,Uzbekistan
2025-10-10T00:00:00.000Z,121142,0,0,/boundary/196240,Uzbekistan
2025-10-11T00:00:00.000Z,121142,0,0,/boundary/196240,Uzbekistan
2025-10-12T00:00:00.000Z,121142,0,0,/boundary/196240,Uzbekistan
2025-10-13T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-10-14T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-10-15T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-10-16T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-10-17T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-10-18T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-10-19T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-10-20T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-10-21T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-10-22T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-10-23T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-10-24T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-10-25T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-10-26T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-10-27T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-10-28T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-10-29T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-10-30T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-10-31T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-11-01T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-11-02T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-11-03T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-11-04T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-11-05T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-11-06T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-11-07T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-11-08T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-11-09T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-11-10T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-11-11T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-11-12T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-11-13T00:00:00.000Z,121144,0,0,/boundary/196240,Uzbekistan
2025-11-14T00:00:00.000Z,121148,0,0,/boundary/196240,Uzbekistan
2025-11-15T00:00:00.000Z,121148,0,0,/boundary/196240,Uzbekistan
2024-06-01T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2024-07-01T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2024-08-01T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2024-09-01T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2024-10-01T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2024-11-01T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2024-12-01T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-01-01T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-02-01T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-03-01T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-04-01T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-05-01T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-06-01T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-07-01T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-08-01T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-09-01T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-01T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-02T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-03T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-04T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-05T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-06T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-07T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-08T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-09T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-10T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-11T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-12T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-13T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-14T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-15T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-16T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-17T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-18T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-19T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-20T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-21T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-22T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-23T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-24T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-25T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-26T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-27T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-28T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-29T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-30T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-10-31T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-11-01T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-11-02T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-11-03T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-11-04T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-11-05T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-11-06T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-11-07T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-11-08T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-11-09T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-11-10T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-11-11T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-11-12T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-11-13T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-11-14T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2025-11-15T00:00:00.000Z,1,0,0,/boundary/2177246,Vanuatu
2024-01-01T00:00:00.000Z,56895,0,0,/boundary/272644,Venezuela
2024-02-01T00:00:00.000Z,56938,0,0,/boundary/272644,Venezuela
2024-03-01T00:00:00.000Z,56938,0,0,/boundary/272644,Venezuela
2024-04-01T00:00:00.000Z,56938,0,0,/boundary/272644,Venezuela
2024-05-01T00:00:00.000Z,56938,0,0,/boundary/272644,Venezuela
2024-06-01T00:00:00.000Z,56938,0,0,/boundary/272644,Venezuela
2024-07-01T00:00:00.000Z,56938,0,0,/boundary/272644,Venezuela
2024-08-01T00:00:00.000Z,56938,0,0,/boundary/272644,Venezuela
2024-09-01T00:00:00.000Z,56938,0,0,/boundary/272644,Venezuela
2024-10-01T00:00:00.000Z,59194,0,0,/boundary/272644,Venezuela
2024-11-01T00:00:00.000Z,59221,0,0,/boundary/272644,Venezuela
2024-12-01T00:00:00.000Z,59245,0,0,/boundary/272644,Venezuela
2025-01-01T00:00:00.000Z,59255,0,0,/boundary/272644,Venezuela
2025-02-01T00:00:00.000Z,59366,0,0,/boundary/272644,Venezuela
2025-03-01T00:00:00.000Z,59367,0,0,/boundary/272644,Venezuela
2025-04-01T00:00:00.000Z,59367,0,0,/boundary/272644,Venezuela
2025-05-01T00:00:00.000Z,59367,0,0,/boundary/272644,Venezuela
2025-06-01T00:00:00.000Z,59360,0,0,/boundary/272644,Venezuela
2025-07-01T00:00:00.000Z,59360,0,0,/boundary/272644,Venezuela
2025-08-01T00:00:00.000Z,59366,0,0,/boundary/272644,Venezuela
2025-09-01T00:00:00.000Z,59448,0,0,/boundary/272644,Venezuela
2025-10-01T00:00:00.000Z,59452,0,0,/boundary/272644,Venezuela
2025-10-02T00:00:00.000Z,59452,0,0,/boundary/272644,Venezuela
2025-10-03T00:00:00.000Z,59452,0,0,/boundary/272644,Venezuela
2025-10-04T00:00:00.000Z,59452,0,0,/boundary/272644,Venezuela
2025-10-05T00:00:00.000Z,59452,0,0,/boundary/272644,Venezuela
2025-10-06T00:00:00.000Z,59474,0,0,/boundary/272644,Venezuela
2025-10-07T00:00:00.000Z,59476,0,0,/boundary/272644,Venezuela
2025-10-08T00:00:00.000Z,59476,0,0,/boundary/272644,Venezuela
2025-10-09T00:00:00.000Z,59535,0,0,/boundary/272644,Venezuela
2025-10-10T00:00:00.000Z,59535,0,0,/boundary/272644,Venezuela
2025-10-11T00:00:00.000Z,59535,0,0,/boundary/272644,Venezuela
2025-10-12T00:00:00.000Z,59662,0,0,/boundary/272644,Venezuela
2025-10-13T00:00:00.000Z,59662,0,0,/boundary/272644,Venezuela
2025-10-14T00:00:00.000Z,59673,0,0,/boundary/272644,Venezuela
2025-10-15T00:00:00.000Z,59713,0,0,/boundary/272644,Venezuela
2025-10-16T00:00:00.000Z,59716,0,0,/boundary/272644,Venezuela
2025-10-17T00:00:00.000Z,59716,0,0,/boundary/272644,Venezuela
2025-10-18T00:00:00.000Z,59716,0,0,/boundary/272644,Venezuela
2025-10-19T00:00:00.000Z,59718,0,0,/boundary/272644,Venezuela
2025-10-20T00:00:00.000Z,59766,0,0,/boundary/272644,Venezuela
2025-10-21T00:00:00.000Z,59766,0,0,/boundary/272644,Venezuela
2025-10-22T00:00:00.000Z,59766,0,0,/boundary/272644,Venezuela
2025-10-23T00:00:00.000Z,59808,0,0,/boundary/272644,Venezuela
2025-10-24T00:00:00.000Z,59808,0,0,/boundary/272644,Venezuela
2025-10-25T00:00:00.000Z,59808,0,0,/boundary/272644,Venezuela
2025-10-26T00:00:00.000Z,59808,0,0,/boundary/272644,Venezuela
2025-10-27T00:00:00.000Z,59808,0,0,/boundary/272644,Venezuela
2025-10-28T00:00:00.000Z,59808,0,0,/boundary/272644,Venezuela
2025-10-29T00:00:00.000Z,59808,0,0,/boundary/272644,Venezuela
2025-10-30T00:00:00.000Z,59827,0,0,/boundary/272644,Venezuela
2025-10-31T00:00:00.000Z,59827,0,0,/boundary/272644,Venezuela
2025-11-01T00:00:00.000Z,59828,0,0,/boundary/272644,Venezuela
2025-11-02T00:00:00.000Z,59835,0,0,/boundary/272644,Venezuela
2025-11-03T00:00:00.000Z,59835,0,0,/boundary/272644,Venezuela
2025-11-04T00:00:00.000Z,59835,0,0,/boundary/272644,Venezuela
2025-11-05T00:00:00.000Z,59835,0,0,/boundary/272644,Venezuela
2025-11-06T00:00:00.000Z,59835,0,0,/boundary/272644,Venezuela
2025-11-07T00:00:00.000Z,59837,0,0,/boundary/272644,Venezuela
2025-11-08T00:00:00.000Z,60114,0,0,/boundary/272644,Venezuela
2025-11-09T00:00:00.000Z,60117,0,0,/boundary/272644,Venezuela
2025-11-10T00:00:00.000Z,60120,0,0,/boundary/272644,Venezuela
2025-11-11T00:00:00.000Z,60120,0,0,/boundary/272644,Venezuela
2025-11-12T00:00:00.000Z,60120,0,0,/boundary/272644,Venezuela
2025-11-13T00:00:00.000Z,60120,0,0,/boundary/272644,Venezuela
2025-11-14T00:00:00.000Z,60120,0,0,/boundary/272644,Venezuela
2025-11-15T00:00:00.000Z,60120,0,0,/boundary/272644,Venezuela
2024-01-01T00:00:00.000Z,56905,0,0,/boundary/49915,Vietnam
2024-02-01T00:00:00.000Z,57421,0,0,/boundary/49915,Vietnam
2024-03-01T00:00:00.000Z,57789,0,0,/boundary/49915,Vietnam
2024-04-01T00:00:00.000Z,69976,0,0,/boundary/49915,Vietnam
2024-05-01T00:00:00.000Z,78440,0,0,/boundary/49915,Vietnam
2024-06-01T00:00:00.000Z,78581,0,0,/boundary/49915,Vietnam
2024-07-01T00:00:00.000Z,78910,0,0,/boundary/49915,Vietnam
2024-08-01T00:00:00.000Z,79134,0,0,/boundary/49915,Vietnam
2024-09-01T00:00:00.000Z,79928,0,0,/boundary/49915,Vietnam
2024-10-01T00:00:00.000Z,82566,0,0,/boundary/49915,Vietnam
2024-11-01T00:00:00.000Z,84887,0,0,/boundary/49915,Vietnam
2024-12-01T00:00:00.000Z,85302,0,0,/boundary/49915,Vietnam
2025-01-01T00:00:00.000Z,85834,0,0,/boundary/49915,Vietnam
2025-02-01T00:00:00.000Z,86497,0,0,/boundary/49915,Vietnam
2025-03-01T00:00:00.000Z,86821,0,0,/boundary/49915,Vietnam
2025-04-01T00:00:00.000Z,86953,0,0,/boundary/49915,Vietnam
2025-05-01T00:00:00.000Z,88339,0,0,/boundary/49915,Vietnam
2025-06-01T00:00:00.000Z,89233,0,0,/boundary/49915,Vietnam
2025-07-01T00:00:00.000Z,90188,0,0,/boundary/49915,Vietnam
2025-08-01T00:00:00.000Z,90371,0,0,/boundary/49915,Vietnam
2025-09-01T00:00:00.000Z,91250,0,0,/boundary/49915,Vietnam
2025-10-01T00:00:00.000Z,92320,0,0,/boundary/49915,Vietnam
2025-10-02T00:00:00.000Z,92332,0,0,/boundary/49915,Vietnam
2025-10-03T00:00:00.000Z,92333,0,0,/boundary/49915,Vietnam
2025-10-04T00:00:00.000Z,92371,0,0,/boundary/49915,Vietnam
2025-10-05T00:00:00.000Z,92371,0,0,/boundary/49915,Vietnam
2025-10-06T00:00:00.000Z,92371,0,0,/boundary/49915,Vietnam
2025-10-07T00:00:00.000Z,92371,0,0,/boundary/49915,Vietnam
2025-10-08T00:00:00.000Z,92372,0,0,/boundary/49915,Vietnam
2025-10-09T00:00:00.000Z,92372,0,0,/boundary/49915,Vietnam
2025-10-10T00:00:00.000Z,92375,0,0,/boundary/49915,Vietnam
2025-10-11T00:00:00.000Z,92375,0,0,/boundary/49915,Vietnam
2025-10-12T00:00:00.000Z,92377,0,0,/boundary/49915,Vietnam
2025-10-13T00:00:00.000Z,92377,0,0,/boundary/49915,Vietnam
2025-10-14T00:00:00.000Z,92412,0,0,/boundary/49915,Vietnam
2025-10-15T00:00:00.000Z,92412,0,0,/boundary/49915,Vietnam
2025-10-16T00:00:00.000Z,92412,0,0,/boundary/49915,Vietnam
2025-10-17T00:00:00.000Z,92412,0,0,/boundary/49915,Vietnam
2025-10-18T00:00:00.000Z,92412,0,0,/boundary/49915,Vietnam
2025-10-19T00:00:00.000Z,92412,0,0,/boundary/49915,Vietnam
2025-10-20T00:00:00.000Z,92412,0,0,/boundary/49915,Vietnam
2025-10-21T00:00:00.000Z,92412,0,0,/boundary/49915,Vietnam
2025-10-22T00:00:00.000Z,92412,0,0,/boundary/49915,Vietnam
2025-10-23T00:00:00.000Z,92412,0,0,/boundary/49915,Vietnam
2025-10-24T00:00:00.000Z,92431,0,0,/boundary/49915,Vietnam
2025-10-25T00:00:00.000Z,92431,0,0,/boundary/49915,Vietnam
2025-10-26T00:00:00.000Z,92433,0,0,/boundary/49915,Vietnam
2025-10-27T00:00:00.000Z,92433,0,0,/boundary/49915,Vietnam
2025-10-28T00:00:00.000Z,92460,0,0,/boundary/49915,Vietnam
2025-10-29T00:00:00.000Z,92460,0,0,/boundary/49915,Vietnam
2025-10-30T00:00:00.000Z,92461,0,0,/boundary/49915,Vietnam
2025-10-31T00:00:00.000Z,92461,0,0,/boundary/49915,Vietnam
2025-11-01T00:00:00.000Z,92461,0,0,/boundary/49915,Vietnam
2025-11-02T00:00:00.000Z,92461,0,0,/boundary/49915,Vietnam
2025-11-03T00:00:00.000Z,92559,0,0,/boundary/49915,Vietnam
2025-11-04T00:00:00.000Z,92569,0,0,/boundary/49915,Vietnam
2025-11-05T00:00:00.000Z,92569,0,0,/boundary/49915,Vietnam
2025-11-06T00:00:00.000Z,92569,0,0,/boundary/49915,Vietnam
2025-11-07T00:00:00.000Z,92583,0,0,/boundary/49915,Vietnam
2025-11-08T00:00:00.000Z,92759,0,0,/boundary/49915,Vietnam
2025-11-09T00:00:00.000Z,92856,0,0,/boundary/49915,Vietnam
2025-11-10T00:00:00.000Z,92859,0,0,/boundary/49915,Vietnam
2025-11-11T00:00:00.000Z,92964,0,0,/boundary/49915,Vietnam
2025-11-12T00:00:00.000Z,92992,0,0,/boundary/49915,Vietnam
2025-11-13T00:00:00.000Z,92992,0,0,/boundary/49915,Vietnam
2025-11-14T00:00:00.000Z,93037,0,0,/boundary/49915,Vietnam
2025-11-15T00:00:00.000Z,93049,0,0,/boundary/49915,Vietnam
2024-01-01T00:00:00.000Z,7982,0,0,/boundary/305092,Yemen
2024-02-01T00:00:00.000Z,8163,0,0,/boundary/305092,Yemen
2024-03-01T00:00:00.000Z,8757,0,0,/boundary/305092,Yemen
2024-04-01T00:00:00.000Z,10313,0,0,/boundary/305092,Yemen
2024-05-01T00:00:00.000Z,10607,0,0,/boundary/305092,Yemen
2024-06-01T00:00:00.000Z,10973,0,0,/boundary/305092,Yemen
2024-07-01T00:00:00.000Z,10973,0,0,/boundary/305092,Yemen
2024-08-01T00:00:00.000Z,10973,0,0,/boundary/305092,Yemen
2024-09-01T00:00:00.000Z,10973,0,0,/boundary/305092,Yemen
2024-10-01T00:00:00.000Z,10973,0,0,/boundary/305092,Yemen
2024-11-01T00:00:00.000Z,10973,0,0,/boundary/305092,Yemen
2024-12-01T00:00:00.000Z,10986,0,0,/boundary/305092,Yemen
2025-01-01T00:00:00.000Z,10986,0,0,/boundary/305092,Yemen
2025-02-01T00:00:00.000Z,10986,0,0,/boundary/305092,Yemen
2025-03-01T00:00:00.000Z,10986,0,0,/boundary/305092,Yemen
2025-04-01T00:00:00.000Z,10986,0,0,/boundary/305092,Yemen
2025-05-01T00:00:00.000Z,10986,0,0,/boundary/305092,Yemen
2025-06-01T00:00:00.000Z,10986,0,0,/boundary/305092,Yemen
2025-07-01T00:00:00.000Z,10986,0,0,/boundary/305092,Yemen
2025-08-01T00:00:00.000Z,10986,0,0,/boundary/305092,Yemen
2025-09-01T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-01T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-02T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-03T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-04T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-05T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-06T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-07T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-08T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-09T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-10T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-11T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-12T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-13T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-14T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-15T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-16T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-17T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-18T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-19T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-20T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-21T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-22T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-23T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-24T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-25T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-26T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-27T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-28T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-29T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-30T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-10-31T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-11-01T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-11-02T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
2025-11-03T00:00:00.000Z,11467,0,0,/boundary/305092,Yemen
