x,amount,length,area,labels.distribution.amount,labels.distribution.length,labels.distribution.area,labels.generation.amount,labels.generation.length,labels.generation.area,labels.industrial.amount,labels.industrial.length,labels.industrial.area,labels.transmission.amount,labels.transmission.length,labels.transmission.area,id_relation,Pays
2024-07-01T00:00:00.000Z,38,15218.1652597347,531164.446919967,6,2181.25517386033,55355.6788074711,,,,,,,11,6741.48350320531,300464.230366838,/boundary/184629,Bhutan
2024-08-01T00:00:00.000Z,38,15224.9989870875,530490.168981073,6,2188.08890121306,54681.400868577,,,,,,,11,6741.48350320531,300464.230366838,/boundary/184629,Bhutan
2024-09-01T00:00:00.000Z,38,15224.9989870875,530490.168981073,6,2188.08890121306,54681.400868577,,,,,,,11,6741.48350320531,300464.230366838,/boundary/184629,Bhutan
2024-10-01T00:00:00.000Z,38,15224.9989870875,530490.168981073,6,2188.08890121306,54681.400868577,,,,,,,11,6741.48350320531,300464.230366838,/boundary/184629,Bhutan
2024-11-01T00:00:00.000Z,38,15224.9989870875,530490.168981073,6,2188.08890121306,54681.400868577,,,,,,,11,6741.48350320531,300464.230366838,/boundary/184629,Bhutan
2024-12-01T00:00:00.000Z,40,16231.4844310978,549203.988647821,6,2188.08890121306,54681.400868577,,,,,,,13,7747.96894721567,319178.050033586,/boundary/184629,Bhutan
2025-01-01T00:00:00.000Z,40,16231.4844310978,549203.988647821,6,2188.08890121306,54681.400868577,,,,,,,13,7747.96894721567,319178.050033586,/boundary/184629,Bhutan
2025-02-01T00:00:00.000Z,40,16231.4844310978,549203.988647821,6,2188.08890121306,54681.400868577,,,,,,,13,7747.96894721567,319178.050033586,/boundary/184629,Bhutan
2025-03-01T00:00:00.000Z,40,16231.4844310978,549203.988647821,6,2188.08890121306,54681.400868577,,,,,,,13,7747.96894721567,319178.050033586,/boundary/184629,Bhutan
2025-04-01T00:00:00.000Z,40,16231.4844310978,549203.988647821,6,2188.08890121306,54681.400868577,,,,,,,13,7747.96894721567,319178.050033586,/boundary/184629,Bhutan
2025-05-01T00:00:00.000Z,40,16252.4172680879,550089.117039836,6,2188.08890121306,54681.400868577,1,334.836065879374,6902.72157671675,,,,13,7747.96894721567,319178.050033586,/boundary/184629,Bhutan
2025-06-01T00:00:00.000Z,39,15316.615291864,505341.703596893,6,2188.08890121306,54681.400868577,1,334.836065879374,6902.72157671675,,,,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-07-01T00:00:00.000Z,39,15316.615291864,505341.703596893,6,2188.08890121306,54681.400868577,1,334.836065879374,6902.72157671675,,,,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-08-01T00:00:00.000Z,39,15316.615291864,505341.703596893,6,2188.08890121306,54681.400868577,1,334.836065879374,6902.72157671675,,,,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-09-01T00:00:00.000Z,39,15316.615291864,505341.703596893,6,2188.08890121306,54681.400868577,1,334.836065879374,6902.72157671675,,,,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-10-01T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-01T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-02T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-03T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-04T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-05T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-06T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-07T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-08T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-09T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-10T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-11T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-12T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-13T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-14T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-15T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-16T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-17T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-18T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-19T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-20T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-21T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-22T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-23T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-24T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-25T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-26T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2025-11-27T00:00:00.000Z,53,18763.2026730198,559446.853314727,10,2950.09357562588,64596.5267187674,1,334.836065879374,6902.72157671675,1,231.525565016588,2809.79285764694,13,7226.93411646999,282639.448049613,/boundary/184629,Bhutan
2024-01-01T00:00:00.000Z,152,59723.3062868013,2392658.79578654,7,2742.87674487268,64068.8689218364,4,1473.23609225925,44284.9472471778,10,2207.39042818046,36886.4972490037,33,23903.3256281551,1120731.64713183,/boundary/252645,Bolivia
2024-02-01T00:00:00.000Z,152,59723.3062868013,2392658.79578654,7,2742.87674487268,64068.8689218364,4,1473.23609225925,44284.9472471778,10,2207.39042818046,36886.4972490037,33,23903.3256281551,1120731.64713183,/boundary/252645,Bolivia
2024-03-01T00:00:00.000Z,152,59723.3062868013,2392658.79578654,7,2742.87674487268,64068.8689218364,4,1473.23609225925,44284.9472471778,10,2207.39042818046,36886.4972490037,33,23903.3256281551,1120731.64713183,/boundary/252645,Bolivia
2024-04-01T00:00:00.000Z,163,60777.5088946226,2400410.37441706,7,2742.87674487268,64068.8689218364,4,1473.23609225925,44284.9472471778,10,2207.39042818046,36886.4972490037,33,23903.3256281551,1120731.64713183,/boundary/252645,Bolivia
2024-05-01T00:00:00.000Z,163,60777.5088963759,2400410.16878814,7,2742.87674487268,64068.8689218364,4,1473.23609225925,44284.9472471778,10,2207.39042818046,36886.4972490037,33,23903.3256299084,1120731.4415029,/boundary/252645,Bolivia
2024-06-01T00:00:00.000Z,163,60777.5088968093,2400410.1325523,7,2742.87674487268,64068.8689218364,4,1473.23609225925,44284.9472471778,10,2207.39042861383,36886.4610131655,33,23903.3256299084,1120731.4415029,/boundary/252645,Bolivia
2024-07-01T00:00:00.000Z,170,60540.0571555056,2418401.9501722,10,4133.4005277973,100438.835537461,4,1473.23609225925,44284.9472471778,10,2207.39042861383,36886.4610131655,36,26963.2922730497,1440738.39583116,/boundary/252645,Bolivia
2024-08-01T00:00:00.000Z,179,61049.907644442,2421128.89624104,10,4133.4005277973,100438.835537461,4,1473.23609225925,44284.9472471778,10,2207.39042861383,36886.4610131655,36,26963.2922731313,1440737.87043725,/boundary/252645,Bolivia
2024-09-01T00:00:00.000Z,201,63211.2389771567,2479351.10236469,10,4133.4005277973,100438.835537461,4,1473.23609225925,44284.9472471778,10,2207.39042861383,36886.4610131655,38,28137.9639136864,1494384.96443002,/boundary/252645,Bolivia
2024-10-01T00:00:00.000Z,202,63235.6093264882,2479383.54722095,10,4133.4005277973,100438.835537461,4,1473.23609225925,44284.9472471778,10,2207.39042861383,36886.4610131655,38,28137.9639136864,1494384.96443002,/boundary/252645,Bolivia
2024-11-01T00:00:00.000Z,213,65971.871698193,2589447.20003351,10,4133.4005277973,100438.835537461,4,1473.23609225925,44284.9472471778,11,2586.21316411447,45381.9964731347,39,28516.786649187,1502880.49988999,/boundary/252645,Bolivia
2024-12-01T00:00:00.000Z,217,67086.8429174986,2616655.14822642,11,4637.11493869273,115487.654657851,4,1473.23609225925,44284.9472471778,11,2586.21316411447,45381.9964731347,41,29550.7263851012,1529832.04795522,/boundary/252645,Bolivia
2025-01-01T00:00:00.000Z,218,67432.7830191358,2622631.99849137,11,4637.11493869273,115487.654657851,4,1473.23609225925,44284.9472471778,12,2912.14926179043,51483.2485574146,41,29524.075825741,1528386.38349674,/boundary/252645,Bolivia
2025-02-01T00:00:00.000Z,218,67432.7830191358,2622631.99849137,11,4637.11493869273,115487.654657851,4,1473.23609225925,44284.9472471778,12,2912.14926179043,51483.2485574146,41,29524.075825741,1528386.38349674,/boundary/252645,Bolivia
2025-03-01T00:00:00.000Z,220,69026.8012875391,2705859.64577295,11,4637.11493869273,115487.654657851,4,1473.23609225925,44284.9472471778,13,3475.21315965121,71295.0134692971,43,31293.168793533,1630973.52235106,/boundary/252645,Bolivia
2025-04-01T00:00:00.000Z,231,74180.74525059,2915605.53662059,11,4637.11493869273,115487.654657851,5,1712.83032104703,47456.7481690439,14,4171.85285621919,101614.544171785,55,37303.5146142469,1869992.93196199,/boundary/252645,Bolivia
2025-05-01T00:00:00.000Z,231,74856.3099373532,2984798.25756858,11,4637.11493869273,115487.654657851,5,1712.83032104703,47456.7481690439,14,4171.85285621919,101614.544171785,56,39567.9950091959,2050457.50962095,/boundary/252645,Bolivia
2025-06-01T00:00:00.000Z,231,75051.7580238634,2999577.61650719,11,4630.3039460658,115260.986222292,5,1712.83032104703,47456.7481690439,15,4768.73850344261,123861.842350353,56,39788.3637850227,2065747.69474875,/boundary/252645,Bolivia
2025-07-01T00:00:00.000Z,231,75041.0036021909,2999158.97921436,11,4630.3039460658,115260.986222292,5,1712.83032104703,47456.7481690439,15,4768.73850344261,123861.842350353,56,39777.6093633502,2065329.05745591,/boundary/252645,Bolivia
2025-08-01T00:00:00.000Z,235,75718.0005623501,3005828.55248268,11,4630.3039460658,115260.986222292,5,1712.83032104703,47456.7481690439,15,4768.73850344261,123861.842350353,57,39933.4489222958,2066846.43204099,/boundary/252645,Bolivia
2025-09-01T00:00:00.000Z,235,76022.5323256377,3009802.53843444,10,4260.30846261915,106593.799817084,7,2333.49009709592,60048.9158697537,15,4768.73850344261,123861.842350353,59,41249.9165994104,2135827.12655341,/boundary/252645,Bolivia
2025-10-01T00:00:00.000Z,257,79183.6243853429,3041651.50105082,10,4260.30846261915,106593.799817084,8,2453.54030885423,60910.6952708101,16,5352.94610257527,137427.679679597,59,41249.8475988881,2135873.12581352,/boundary/252645,Bolivia
2025-11-01T00:00:00.000Z,258,80050.1720820483,3079624.97745108,10,4260.30846261915,106593.799817084,10,4909.00371374532,210156.028382054,16,5352.94610257527,137427.679679597,59,41255.8249915053,2136985.67902342,/boundary/252645,Bolivia
2025-11-02T00:00:00.000Z,258,80050.1720820483,3079624.97745108,10,4260.30846261915,106593.799817084,10,4909.00371374532,210156.028382054,16,5352.94610257527,137427.679679597,59,41255.8249915053,2136985.67902342,/boundary/252645,Bolivia
2025-11-03T00:00:00.000Z,258,80050.1720820483,3079624.97745108,10,4260.30846261915,106593.799817084,10,4909.00371374532,210156.028382054,16,5352.94610257527,137427.679679597,59,41255.8249915053,2136985.67902342,/boundary/252645,Bolivia
2025-11-04T00:00:00.000Z,258,80050.1720820483,3079624.97745108,10,4260.30846261915,106593.799817084,10,4909.00371374532,210156.028382054,16,5352.94610257527,137427.679679597,59,41255.8249915053,2136985.67902342,/boundary/252645,Bolivia
2025-11-05T00:00:00.000Z,258,80050.1720820483,3079624.97745108,10,4260.30846261915,106593.799817084,10,4909.00371374532,210156.028382054,16,5352.94610257527,137427.679679597,59,41255.8249915053,2136985.67902342,/boundary/252645,Bolivia
2025-11-06T00:00:00.000Z,258,80050.1720820483,3079624.97745108,10,4260.30846261915,106593.799817084,10,4909.00371374532,210156.028382054,16,5352.94610257527,137427.679679597,59,41255.8249915053,2136985.67902342,/boundary/252645,Bolivia
2025-11-07T00:00:00.000Z,259,80108.8513557979,3079726.91046064,10,4260.30846261915,106593.799817084,10,4909.00371374532,210156.028382054,16,5352.94610257527,137427.679679597,59,41255.8249915053,2136985.67902342,/boundary/252645,Bolivia
2025-11-08T00:00:00.000Z,259,80170.7513480583,3085900.62277477,10,4260.30846261915,106593.799817084,10,4909.00371374532,210156.028382054,16,5352.94610257527,137427.679679597,59,41255.8249915053,2136985.67902342,/boundary/252645,Bolivia
2025-11-09T00:00:00.000Z,259,80170.7513480583,3085900.62277477,10,4260.30846261915,106593.799817084,10,4909.00371374532,210156.028382054,16,5352.94610257527,137427.679679597,59,41255.8249915053,2136985.67902342,/boundary/252645,Bolivia
2025-11-10T00:00:00.000Z,259,80170.7513480583,3085900.62277477,10,4260.30846261915,106593.799817084,10,4909.00371374532,210156.028382054,16,5352.94610257527,137427.679679597,59,41255.8249915053,2136985.67902342,/boundary/252645,Bolivia
2025-11-11T00:00:00.000Z,259,80170.7513480583,3085900.62277477,10,4260.30846261915,106593.799817084,10,4909.00371374532,210156.028382054,16,5352.94610257527,137427.679679597,59,41255.8249915053,2136985.67902342,/boundary/252645,Bolivia
2025-11-12T00:00:00.000Z,259,80170.7513480583,3085900.62277477,10,4260.30846261915,106593.799817084,10,4909.00371374532,210156.028382054,16,5352.94610257527,137427.679679597,59,41255.8249915053,2136985.67902342,/boundary/252645,Bolivia
2025-11-13T00:00:00.000Z,259,80170.7513480583,3085900.62277477,10,4260.30846261915,106593.799817084,10,4909.00371374532,210156.028382054,16,5352.94610257527,137427.679679597,59,41255.8249915053,2136985.67902342,/boundary/252645,Bolivia
2025-11-14T00:00:00.000Z,259,80170.7513480583,3085900.62277477,10,4260.30846261915,106593.799817084,10,4909.00371374532,210156.028382054,16,5352.94610257527,137427.679679597,59,41255.8249915053,2136985.67902342,/boundary/252645,Bolivia
2025-11-15T00:00:00.000Z,259,80170.7513480583,3085900.62277477,10,4260.30846261915,106593.799817084,10,4909.00371374532,210156.028382054,16,5352.94610257527,137427.679679597,59,41255.8249915053,2136985.67902342,/boundary/252645,Bolivia
2025-11-16T00:00:00.000Z,259,80170.7513480583,3085900.62277477,10,4260.30846261915,106593.799817084,10,4909.00371374532,210156.028382054,16,5352.94610257527,137427.679679597,59,41255.8249915053,2136985.67902342,/boundary/252645,Bolivia
2025-11-17T00:00:00.000Z,259,80170.7513480583,3085900.62277477,10,4260.30846261915,106593.799817084,10,4909.00371374532,210156.028382054,16,5352.94610257527,137427.679679597,59,41255.8249915053,2136985.67902342,/boundary/252645,Bolivia
2025-11-18T00:00:00.000Z,259,80170.7513480583,3085900.62277477,10,4260.30846261915,106593.799817084,10,4909.00371374532,210156.028382054,16,5352.94610257527,137427.679679597,59,41255.8249915053,2136985.67902342,/boundary/252645,Bolivia
