x,amount,amount_1d,amount_30d,id_relation,Pays
2025-11-02T00:00:00.000Z,43,1,3,/boundary/307584,Saudi Arabia
2025-11-03T00:00:00.000Z,43,0,3,/boundary/307584,Saudi Arabia
2025-11-04T00:00:00.000Z,43,0,3,/boundary/307584,Saudi Arabia
2025-11-05T00:00:00.000Z,43,0,3,/boundary/307584,Saudi Arabia
2025-11-06T00:00:00.000Z,43,0,3,/boundary/307584,Saudi Arabia
2025-11-07T00:00:00.000Z,43,0,3,/boundary/307584,Saudi Arabia
2025-11-08T00:00:00.000Z,43,0,2,/boundary/307584,Saudi Arabia
2025-11-09T00:00:00.000Z,43,0,2,/boundary/307584,Saudi Arabia
2025-11-10T00:00:00.000Z,43,0,2,/boundary/307584,Saudi Arabia
2025-11-11T00:00:00.000Z,43,0,2,/boundary/307584,Saudi Arabia
2025-11-12T00:00:00.000Z,43,0,2,/boundary/307584,Saudi Arabia
2025-11-13T00:00:00.000Z,43,0,2,/boundary/307584,Saudi Arabia
2025-11-14T00:00:00.000Z,43,0,2,/boundary/307584,Saudi Arabia
2025-11-15T00:00:00.000Z,43,0,2,/boundary/307584,Saudi Arabia
2025-11-16T00:00:00.000Z,43,0,2,/boundary/307584,Saudi Arabia
2025-11-17T00:00:00.000Z,43,0,2,/boundary/307584,Saudi Arabia
2025-11-18T00:00:00.000Z,44,1,3,/boundary/307584,Saudi Arabia
2025-11-19T00:00:00.000Z,44,0,3,/boundary/307584,Saudi Arabia
2025-11-20T00:00:00.000Z,44,0,3,/boundary/307584,Saudi Arabia
2025-11-21T00:00:00.000Z,44,0,3,/boundary/307584,Saudi Arabia
2025-11-22T00:00:00.000Z,45,1,4,/boundary/307584,Saudi Arabia
2025-11-23T00:00:00.000Z,45,0,4,/boundary/307584,Saudi Arabia
2025-11-24T00:00:00.000Z,45,0,4,/boundary/307584,Saudi Arabia
2025-11-25T00:00:00.000Z,45,0,4,/boundary/307584,Saudi Arabia
2025-11-26T00:00:00.000Z,45,0,4,/boundary/307584,Saudi Arabia
2025-11-27T00:00:00.000Z,45,0,4,/boundary/307584,Saudi Arabia
2024-02-01T00:00:00.000Z,1,0,1,/boundary/192775,Senegal
2024-03-01T00:00:00.000Z,1,0,1,/boundary/192775,Senegal
2024-04-01T00:00:00.000Z,1,0,0,/boundary/192775,Senegal
2024-05-01T00:00:00.000Z,1,0,0,/boundary/192775,Senegal
2024-06-01T00:00:00.000Z,1,0,0,/boundary/192775,Senegal
2024-07-01T00:00:00.000Z,2,0,1,/boundary/192775,Senegal
2024-08-01T00:00:00.000Z,2,0,0,/boundary/192775,Senegal
2024-09-01T00:00:00.000Z,3,0,1,/boundary/192775,Senegal
2024-10-01T00:00:00.000Z,3,0,0,/boundary/192775,Senegal
2024-11-01T00:00:00.000Z,4,0,1,/boundary/192775,Senegal
2024-12-01T00:00:00.000Z,4,0,0,/boundary/192775,Senegal
2025-01-01T00:00:00.000Z,5,0,1,/boundary/192775,Senegal
2025-02-01T00:00:00.000Z,6,0,1,/boundary/192775,Senegal
2025-03-01T00:00:00.000Z,6,0,0,/boundary/192775,Senegal
2025-04-01T00:00:00.000Z,8,0,3,/boundary/192775,Senegal
2025-05-01T00:00:00.000Z,9,0,1,/boundary/192775,Senegal
2025-06-01T00:00:00.000Z,10,0,1,/boundary/192775,Senegal
2025-07-01T00:00:00.000Z,11,0,1,/boundary/192775,Senegal
2025-08-01T00:00:00.000Z,12,0,1,/boundary/192775,Senegal
2025-09-01T00:00:00.000Z,13,0,1,/boundary/192775,Senegal
2025-10-01T00:00:00.000Z,13,0,1,/boundary/192775,Senegal
2025-11-01T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2025-11-02T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2025-11-03T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2025-11-04T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2025-11-05T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2025-11-06T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2025-11-07T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2025-11-08T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2025-11-09T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2025-11-10T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2025-11-11T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2025-11-12T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2025-11-13T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2025-11-14T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2025-11-15T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2025-11-16T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2025-11-17T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2025-11-18T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2025-11-19T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2025-11-20T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2025-11-21T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2025-11-22T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2025-11-23T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2025-11-24T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2025-11-25T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2025-11-26T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2025-11-27T00:00:00.000Z,13,0,0,/boundary/192775,Senegal
2024-01-01T00:00:00.000Z,0,0,2,/boundary/1741311,Serbia
2024-02-01T00:00:00.000Z,2,0,2,/boundary/1741311,Serbia
2024-03-01T00:00:00.000Z,7,1,5,/boundary/1741311,Serbia
2024-04-01T00:00:00.000Z,7,0,0,/boundary/1741311,Serbia
2024-05-01T00:00:00.000Z,11,0,4,/boundary/1741311,Serbia
2024-06-01T00:00:00.000Z,12,0,3,/boundary/1741311,Serbia
2024-07-01T00:00:00.000Z,14,0,3,/boundary/1741311,Serbia
2024-08-01T00:00:00.000Z,18,0,7,/boundary/1741311,Serbia
2024-09-01T00:00:00.000Z,20,1,5,/boundary/1741311,Serbia
2024-10-01T00:00:00.000Z,20,0,1,/boundary/1741311,Serbia
2024-11-01T00:00:00.000Z,22,0,3,/boundary/1741311,Serbia
2024-12-01T00:00:00.000Z,24,0,3,/boundary/1741311,Serbia
2025-01-01T00:00:00.000Z,26,0,5,/boundary/1741311,Serbia
2025-02-01T00:00:00.000Z,27,0,5,/boundary/1741311,Serbia
2025-03-01T00:00:00.000Z,29,0,3,/boundary/1741311,Serbia
2025-04-01T00:00:00.000Z,30,1,4,/boundary/1741311,Serbia
2025-05-01T00:00:00.000Z,30,0,4,/boundary/1741311,Serbia
2025-06-01T00:00:00.000Z,33,0,5,/boundary/1741311,Serbia
2025-07-01T00:00:00.000Z,36,0,5,/boundary/1741311,Serbia
2025-08-01T00:00:00.000Z,43,2,10,/boundary/1741311,Serbia
2025-09-01T00:00:00.000Z,45,1,7,/boundary/1741311,Serbia
2025-10-01T00:00:00.000Z,46,2,4,/boundary/1741311,Serbia
2025-11-01T00:00:00.000Z,46,0,4,/boundary/1741311,Serbia
2025-11-02T00:00:00.000Z,46,0,4,/boundary/1741311,Serbia
2025-11-03T00:00:00.000Z,46,1,5,/boundary/1741311,Serbia
2025-11-04T00:00:00.000Z,46,0,5,/boundary/1741311,Serbia
2025-11-05T00:00:00.000Z,46,0,5,/boundary/1741311,Serbia
2025-11-06T00:00:00.000Z,46,0,5,/boundary/1741311,Serbia
2025-11-07T00:00:00.000Z,46,0,5,/boundary/1741311,Serbia
2025-11-08T00:00:00.000Z,46,0,5,/boundary/1741311,Serbia
2025-11-09T00:00:00.000Z,46,0,5,/boundary/1741311,Serbia
2025-11-10T00:00:00.000Z,46,1,5,/boundary/1741311,Serbia
2025-11-11T00:00:00.000Z,46,0,5,/boundary/1741311,Serbia
2025-11-12T00:00:00.000Z,46,0,5,/boundary/1741311,Serbia
2025-11-13T00:00:00.000Z,46,0,5,/boundary/1741311,Serbia
2025-11-14T00:00:00.000Z,46,2,6,/boundary/1741311,Serbia
2025-11-15T00:00:00.000Z,46,0,6,/boundary/1741311,Serbia
2025-11-16T00:00:00.000Z,46,1,6,/boundary/1741311,Serbia
2025-11-17T00:00:00.000Z,46,2,6,/boundary/1741311,Serbia
2025-11-18T00:00:00.000Z,46,0,4,/boundary/1741311,Serbia
2025-11-19T00:00:00.000Z,46,0,4,/boundary/1741311,Serbia
2025-11-20T00:00:00.000Z,46,1,5,/boundary/1741311,Serbia
2025-11-21T00:00:00.000Z,46,0,5,/boundary/1741311,Serbia
2025-11-22T00:00:00.000Z,46,0,5,/boundary/1741311,Serbia
2025-11-23T00:00:00.000Z,46,1,5,/boundary/1741311,Serbia
2025-11-24T00:00:00.000Z,46,2,6,/boundary/1741311,Serbia
2025-11-25T00:00:00.000Z,46,0,6,/boundary/1741311,Serbia
2025-11-26T00:00:00.000Z,46,1,6,/boundary/1741311,Serbia
2025-11-27T00:00:00.000Z,46,0,6,/boundary/1741311,Serbia
2024-12-01T00:00:00.000Z,1,0,1,/boundary/192777,Sierra Leone
2025-01-01T00:00:00.000Z,1,0,0,/boundary/192777,Sierra Leone
2025-02-01T00:00:00.000Z,1,0,0,/boundary/192777,Sierra Leone
2025-03-01T00:00:00.000Z,1,0,0,/boundary/192777,Sierra Leone
2025-04-01T00:00:00.000Z,2,0,1,/boundary/192777,Sierra Leone
2025-05-01T00:00:00.000Z,3,0,1,/boundary/192777,Sierra Leone
2025-06-01T00:00:00.000Z,3,0,0,/boundary/192777,Sierra Leone
2025-07-01T00:00:00.000Z,3,0,0,/boundary/192777,Sierra Leone
2025-08-01T00:00:00.000Z,3,0,0,/boundary/192777,Sierra Leone
2025-09-01T00:00:00.000Z,3,0,0,/boundary/192777,Sierra Leone
2025-10-01T00:00:00.000Z,4,0,1,/boundary/192777,Sierra Leone
2025-11-01T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2025-11-02T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2025-11-03T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2025-11-04T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2025-11-05T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2025-11-06T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2025-11-07T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2025-11-08T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2025-11-09T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2025-11-10T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2025-11-11T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2025-11-12T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2025-11-13T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2025-11-14T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2025-11-15T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2025-11-16T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2025-11-17T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2025-11-18T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2025-11-19T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2025-11-20T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2025-11-21T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2025-11-22T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2025-11-23T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2025-11-24T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2025-11-25T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2025-11-26T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2025-11-27T00:00:00.000Z,4,0,0,/boundary/192777,Sierra Leone
2024-09-01T00:00:00.000Z,1,0,1,/boundary/536780,Singapore
2024-10-01T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2024-11-01T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2024-12-01T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-01-01T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-02-01T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-03-01T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-04-01T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-05-01T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-06-01T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-07-01T00:00:00.000Z,1,0,1,/boundary/536780,Singapore
2025-08-01T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-09-01T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-10-01T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-01T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-02T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-03T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-04T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-05T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-06T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-07T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-08T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-09T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-10T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-11T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-12T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-13T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-14T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-15T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-16T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-17T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-18T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-19T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-20T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-21T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-22T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-23T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-24T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-25T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-26T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2025-11-27T00:00:00.000Z,1,0,0,/boundary/536780,Singapore
2024-01-01T00:00:00.000Z,0,1,18,/boundary/14296,Slovakia
2024-02-01T00:00:00.000Z,19,2,18,/boundary/14296,Slovakia
2024-03-01T00:00:00.000Z,32,1,22,/boundary/14296,Slovakia
2024-04-01T00:00:00.000Z,42,2,20,/boundary/14296,Slovakia
2024-05-01T00:00:00.000Z,46,1,15,/boundary/14296,Slovakia
2024-06-01T00:00:00.000Z,54,4,23,/boundary/14296,Slovakia
2024-07-01T00:00:00.000Z,61,3,19,/boundary/14296,Slovakia
2024-08-01T00:00:00.000Z,78,3,29,/boundary/14296,Slovakia
2024-09-01T00:00:00.000Z,93,3,34,/boundary/14296,Slovakia
2024-10-01T00:00:00.000Z,98,1,20,/boundary/14296,Slovakia
2024-11-01T00:00:00.000Z,110,1,23,/boundary/14296,Slovakia
2024-12-01T00:00:00.000Z,115,2,18,/boundary/14296,Slovakia
2025-01-01T00:00:00.000Z,119,4,19,/boundary/14296,Slovakia
2025-02-01T00:00:00.000Z,129,6,25,/boundary/14296,Slovakia
2025-03-01T00:00:00.000Z,132,1,22,/boundary/14296,Slovakia
2025-04-01T00:00:00.000Z,139,0,24,/boundary/14296,Slovakia
2025-05-01T00:00:00.000Z,146,0,21,/boundary/14296,Slovakia
2025-06-01T00:00:00.000Z,153,1,20,/boundary/14296,Slovakia
2025-07-01T00:00:00.000Z,159,2,21,/boundary/14296,Slovakia
2025-08-01T00:00:00.000Z,172,1,38,/boundary/14296,Slovakia
2025-09-01T00:00:00.000Z,189,3,33,/boundary/14296,Slovakia
2025-10-01T00:00:00.000Z,194,1,20,/boundary/14296,Slovakia
2025-11-01T00:00:00.000Z,199,0,19,/boundary/14296,Slovakia
2025-11-02T00:00:00.000Z,200,4,21,/boundary/14296,Slovakia
2025-11-03T00:00:00.000Z,200,1,20,/boundary/14296,Slovakia
2025-11-04T00:00:00.000Z,200,0,19,/boundary/14296,Slovakia
2025-11-05T00:00:00.000Z,200,1,19,/boundary/14296,Slovakia
2025-11-06T00:00:00.000Z,200,1,20,/boundary/14296,Slovakia
2025-11-07T00:00:00.000Z,201,2,22,/boundary/14296,Slovakia
2025-11-08T00:00:00.000Z,201,4,22,/boundary/14296,Slovakia
2025-11-09T00:00:00.000Z,201,0,22,/boundary/14296,Slovakia
2025-11-10T00:00:00.000Z,201,1,22,/boundary/14296,Slovakia
2025-11-11T00:00:00.000Z,201,2,23,/boundary/14296,Slovakia
2025-11-12T00:00:00.000Z,202,2,23,/boundary/14296,Slovakia
2025-11-13T00:00:00.000Z,202,1,23,/boundary/14296,Slovakia
2025-11-14T00:00:00.000Z,202,0,23,/boundary/14296,Slovakia
2025-11-15T00:00:00.000Z,202,1,23,/boundary/14296,Slovakia
2025-11-16T00:00:00.000Z,202,1,23,/boundary/14296,Slovakia
2025-11-17T00:00:00.000Z,202,2,24,/boundary/14296,Slovakia
2025-11-18T00:00:00.000Z,202,2,24,/boundary/14296,Slovakia
2025-11-19T00:00:00.000Z,202,1,24,/boundary/14296,Slovakia
2025-11-20T00:00:00.000Z,202,2,24,/boundary/14296,Slovakia
2025-11-21T00:00:00.000Z,202,2,24,/boundary/14296,Slovakia
2025-11-22T00:00:00.000Z,204,3,26,/boundary/14296,Slovakia
2025-11-23T00:00:00.000Z,204,1,25,/boundary/14296,Slovakia
2025-11-24T00:00:00.000Z,206,5,27,/boundary/14296,Slovakia
2025-11-25T00:00:00.000Z,206,2,28,/boundary/14296,Slovakia
2025-11-26T00:00:00.000Z,206,0,26,/boundary/14296,Slovakia
2025-11-27T00:00:00.000Z,206,1,24,/boundary/14296,Slovakia
2024-01-01T00:00:00.000Z,0,1,10,/boundary/218657,Slovenia
2024-02-01T00:00:00.000Z,10,2,10,/boundary/218657,Slovenia
2024-03-01T00:00:00.000Z,16,2,11,/boundary/218657,Slovenia
2024-04-01T00:00:00.000Z,21,1,10,/boundary/218657,Slovenia
2024-05-01T00:00:00.000Z,25,0,9,/boundary/218657,Slovenia
2024-06-01T00:00:00.000Z,26,2,8,/boundary/218657,Slovenia
2024-07-01T00:00:00.000Z,29,3,11,/boundary/218657,Slovenia
2024-08-01T00:00:00.000Z,37,1,16,/boundary/218657,Slovenia
2024-09-01T00:00:00.000Z,46,0,16,/boundary/218657,Slovenia
2024-10-01T00:00:00.000Z,52,0,15,/boundary/218657,Slovenia
2024-11-01T00:00:00.000Z,55,0,11,/boundary/218657,Slovenia
2024-12-01T00:00:00.000Z,56,0,7,/boundary/218657,Slovenia
2025-01-01T00:00:00.000Z,58,0,8,/boundary/218657,Slovenia
2025-02-01T00:00:00.000Z,59,0,7,/boundary/218657,Slovenia
2025-03-01T00:00:00.000Z,60,1,6,/boundary/218657,Slovenia
2025-04-01T00:00:00.000Z,66,1,12,/boundary/218657,Slovenia
2025-05-01T00:00:00.000Z,71,0,11,/boundary/218657,Slovenia
2025-06-01T00:00:00.000Z,74,1,8,/boundary/218657,Slovenia
2025-07-01T00:00:00.000Z,77,0,8,/boundary/218657,Slovenia
2025-08-01T00:00:00.000Z,84,0,13,/boundary/218657,Slovenia
2025-09-01T00:00:00.000Z,88,0,8,/boundary/218657,Slovenia
2025-10-01T00:00:00.000Z,91,0,10,/boundary/218657,Slovenia
2025-11-01T00:00:00.000Z,93,0,11,/boundary/218657,Slovenia
2025-11-02T00:00:00.000Z,93,1,10,/boundary/218657,Slovenia
2025-11-03T00:00:00.000Z,93,0,10,/boundary/218657,Slovenia
2025-11-04T00:00:00.000Z,93,0,10,/boundary/218657,Slovenia
2025-11-05T00:00:00.000Z,93,0,10,/boundary/218657,Slovenia
2025-11-06T00:00:00.000Z,93,0,9,/boundary/218657,Slovenia
2025-11-07T00:00:00.000Z,93,0,9,/boundary/218657,Slovenia
2025-11-08T00:00:00.000Z,93,0,9,/boundary/218657,Slovenia
2025-11-09T00:00:00.000Z,93,1,9,/boundary/218657,Slovenia
2025-11-10T00:00:00.000Z,93,0,9,/boundary/218657,Slovenia
2025-11-11T00:00:00.000Z,93,3,8,/boundary/218657,Slovenia
2025-11-12T00:00:00.000Z,93,0,7,/boundary/218657,Slovenia
2025-11-13T00:00:00.000Z,93,1,8,/boundary/218657,Slovenia
2025-11-14T00:00:00.000Z,94,1,9,/boundary/218657,Slovenia
2025-11-15T00:00:00.000Z,94,0,8,/boundary/218657,Slovenia
2025-11-16T00:00:00.000Z,94,0,8,/boundary/218657,Slovenia
2025-11-17T00:00:00.000Z,94,2,7,/boundary/218657,Slovenia
2025-11-18T00:00:00.000Z,94,0,7,/boundary/218657,Slovenia
2025-11-19T00:00:00.000Z,94,0,7,/boundary/218657,Slovenia
2025-11-20T00:00:00.000Z,94,1,8,/boundary/218657,Slovenia
2025-11-21T00:00:00.000Z,94,0,8,/boundary/218657,Slovenia
2025-11-22T00:00:00.000Z,94,1,8,/boundary/218657,Slovenia
2025-11-23T00:00:00.000Z,94,0,8,/boundary/218657,Slovenia
2025-11-24T00:00:00.000Z,94,0,8,/boundary/218657,Slovenia
2025-11-25T00:00:00.000Z,94,1,9,/boundary/218657,Slovenia
2025-11-26T00:00:00.000Z,94,0,9,/boundary/218657,Slovenia
2025-11-27T00:00:00.000Z,94,0,9,/boundary/218657,Slovenia
2024-01-01T00:00:00.000Z,0,1,6,/boundary/87565,South Africa
2024-02-01T00:00:00.000Z,7,2,7,/boundary/87565,South Africa
2024-03-01T00:00:00.000Z,11,1,8,/boundary/87565,South Africa
2024-04-01T00:00:00.000Z,12,1,5,/boundary/87565,South Africa
2024-05-01T00:00:00.000Z,14,0,6,/boundary/87565,South Africa
2024-06-01T00:00:00.000Z,14,1,4,/boundary/87565,South Africa
2024-07-01T00:00:00.000Z,15,0,4,/boundary/87565,South Africa
2024-08-01T00:00:00.000Z,17,0,6,/boundary/87565,South Africa
2024-09-01T00:00:00.000Z,18,1,4,/boundary/87565,South Africa
2024-10-01T00:00:00.000Z,18,1,6,/boundary/87565,South Africa
2024-11-01T00:00:00.000Z,23,0,9,/boundary/87565,South Africa
2024-12-01T00:00:00.000Z,26,0,7,/boundary/87565,South Africa
2025-01-01T00:00:00.000Z,26,0,5,/boundary/87565,South Africa
2025-02-01T00:00:00.000Z,33,1,11,/boundary/87565,South Africa
2025-03-01T00:00:00.000Z,34,1,7,/boundary/87565,South Africa
2025-04-01T00:00:00.000Z,38,1,8,/boundary/87565,South Africa
2025-05-01T00:00:00.000Z,41,0,9,/boundary/87565,South Africa
2025-06-01T00:00:00.000Z,43,2,8,/boundary/87565,South Africa
2025-07-01T00:00:00.000Z,45,0,9,/boundary/87565,South Africa
2025-08-01T00:00:00.000Z,46,0,7,/boundary/87565,South Africa
2025-09-01T00:00:00.000Z,50,1,11,/boundary/87565,South Africa
2025-10-01T00:00:00.000Z,53,3,10,/boundary/87565,South Africa
2025-11-01T00:00:00.000Z,55,0,9,/boundary/87565,South Africa
2025-11-02T00:00:00.000Z,55,0,9,/boundary/87565,South Africa
2025-11-03T00:00:00.000Z,55,2,9,/boundary/87565,South Africa
2025-11-04T00:00:00.000Z,55,0,9,/boundary/87565,South Africa
2025-11-05T00:00:00.000Z,55,0,8,/boundary/87565,South Africa
2025-11-06T00:00:00.000Z,56,2,9,/boundary/87565,South Africa
2025-11-07T00:00:00.000Z,56,0,9,/boundary/87565,South Africa
2025-11-08T00:00:00.000Z,56,1,8,/boundary/87565,South Africa
2025-11-09T00:00:00.000Z,56,1,7,/boundary/87565,South Africa
2025-11-10T00:00:00.000Z,56,1,7,/boundary/87565,South Africa
2025-11-11T00:00:00.000Z,56,1,7,/boundary/87565,South Africa
2025-11-12T00:00:00.000Z,56,1,7,/boundary/87565,South Africa
2025-11-13T00:00:00.000Z,56,0,6,/boundary/87565,South Africa
2025-11-14T00:00:00.000Z,56,0,6,/boundary/87565,South Africa
2025-11-15T00:00:00.000Z,56,0,6,/boundary/87565,South Africa
2025-11-16T00:00:00.000Z,56,0,6,/boundary/87565,South Africa
2025-11-17T00:00:00.000Z,56,1,6,/boundary/87565,South Africa
2025-11-18T00:00:00.000Z,56,0,6,/boundary/87565,South Africa
2025-11-19T00:00:00.000Z,56,1,6,/boundary/87565,South Africa
2025-11-20T00:00:00.000Z,56,0,6,/boundary/87565,South Africa
2025-11-21T00:00:00.000Z,56,0,6,/boundary/87565,South Africa
2025-11-22T00:00:00.000Z,56,0,6,/boundary/87565,South Africa
2025-11-23T00:00:00.000Z,56,0,6,/boundary/87565,South Africa
2025-11-24T00:00:00.000Z,56,1,6,/boundary/87565,South Africa
2025-11-25T00:00:00.000Z,56,1,6,/boundary/87565,South Africa
2025-11-26T00:00:00.000Z,56,1,6,/boundary/87565,South Africa
2025-11-27T00:00:00.000Z,56,0,6,/boundary/87565,South Africa
2024-01-01T00:00:00.000Z,0,0,5,/boundary/307756,South Korea
2024-02-01T00:00:00.000Z,5,0,5,/boundary/307756,South Korea
2024-03-01T00:00:00.000Z,9,0,7,/boundary/307756,South Korea
2024-04-01T00:00:00.000Z,15,0,8,/boundary/307756,South Korea
2024-05-01T00:00:00.000Z,18,1,4,/boundary/307756,South Korea
2024-06-01T00:00:00.000Z,22,3,8,/boundary/307756,South Korea
2024-07-01T00:00:00.000Z,23,0,5,/boundary/307756,South Korea
2024-08-01T00:00:00.000Z,23,1,3,/boundary/307756,South Korea
2024-09-01T00:00:00.000Z,29,0,9,/boundary/307756,South Korea
2024-10-01T00:00:00.000Z,31,0,4,/boundary/307756,South Korea
2024-11-01T00:00:00.000Z,33,1,5,/boundary/307756,South Korea
2024-12-01T00:00:00.000Z,36,0,7,/boundary/307756,South Korea
2025-01-01T00:00:00.000Z,38,1,5,/boundary/307756,South Korea
2025-02-01T00:00:00.000Z,42,0,6,/boundary/307756,South Korea
2025-03-01T00:00:00.000Z,45,1,6,/boundary/307756,South Korea
2025-04-01T00:00:00.000Z,46,0,2,/boundary/307756,South Korea
2025-05-01T00:00:00.000Z,48,1,6,/boundary/307756,South Korea
2025-06-01T00:00:00.000Z,52,0,7,/boundary/307756,South Korea
2025-07-01T00:00:00.000Z,54,1,4,/boundary/307756,South Korea
2025-08-01T00:00:00.000Z,56,0,6,/boundary/307756,South Korea
2025-09-01T00:00:00.000Z,58,0,7,/boundary/307756,South Korea
2025-10-01T00:00:00.000Z,61,0,8,/boundary/307756,South Korea
2025-11-01T00:00:00.000Z,63,2,5,/boundary/307756,South Korea
2025-11-02T00:00:00.000Z,63,1,5,/boundary/307756,South Korea
2025-11-03T00:00:00.000Z,63,0,5,/boundary/307756,South Korea
2025-11-04T00:00:00.000Z,63,0,5,/boundary/307756,South Korea
2025-11-05T00:00:00.000Z,63,0,5,/boundary/307756,South Korea
2025-11-06T00:00:00.000Z,63,0,5,/boundary/307756,South Korea
2025-11-07T00:00:00.000Z,63,0,5,/boundary/307756,South Korea
