x,amount,length,area,labels.distribution.amount,labels.distribution.length,labels.distribution.area,labels.transmission.amount,labels.transmission.length,labels.transmission.area,labels.transmission_overhead.amount,labels.transmission_overhead.length,labels.transmission_overhead.area,id_relation,Pays
2025-06-01T00:00:00.000Z,1948,44724.026905225,77275.8989108662,50,556263.503145905,0,485,14438.5084203439,0,480,14382.3850809946,0,/boundary/192758,Libya
2025-07-01T00:00:00.000Z,1982,44789.5040091137,77275.8989108662,50,556263.503145905,0,487,14456.8096841438,0,482,14400.6863447945,0,/boundary/192758,Libya
2025-08-01T00:00:00.000Z,1982,44789.4918391123,77266.9733486018,50,556263.35281434,0,487,14456.8096841438,0,482,14400.6863447945,0,/boundary/192758,Libya
2025-09-01T00:00:00.000Z,2001,44792.0619951668,77266.9733486018,55,594435.2261848,0,511,14613.5009144355,0,506,14557.3775750863,0,/boundary/192758,Libya
2025-10-01T00:00:00.000Z,2403,44773.0320620962,77266.9733486018,59,450831.779865645,0,904,15523.7969675934,0,900,15498.7462245524,0,/boundary/192758,Libya
2025-11-01T00:00:00.000Z,2403,44773.0320621832,77266.9733486018,59,450831.779865681,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2025-11-02T00:00:00.000Z,2403,44773.0320621832,77266.9733486018,59,450831.779865681,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2025-11-03T00:00:00.000Z,2403,44773.0320621832,77266.9733486018,59,450831.779865681,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2025-11-04T00:00:00.000Z,2403,44773.0320621832,77266.9733486018,59,450831.779865681,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2025-11-05T00:00:00.000Z,2403,44773.0320621832,77266.9733486018,59,450831.779865681,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2025-11-06T00:00:00.000Z,2403,44773.0320621832,77266.9733486018,59,450831.779865681,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2025-11-07T00:00:00.000Z,2403,44773.0320621832,77266.9733486018,59,450831.779865681,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2025-11-08T00:00:00.000Z,2403,44773.0320621832,77266.9733486018,59,450831.779865681,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2025-11-09T00:00:00.000Z,2403,44773.0320621832,77266.9733486018,59,450831.779865681,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2025-11-10T00:00:00.000Z,2403,44773.0320621832,77266.9733486018,59,450831.779865681,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2025-11-11T00:00:00.000Z,2403,44773.0320621832,77266.9733486018,59,450831.779865681,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2025-11-12T00:00:00.000Z,2403,44773.0320621832,77266.9733486018,59,450831.779865681,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2025-11-13T00:00:00.000Z,2403,44773.0320621832,77266.9733486018,59,450831.779865681,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2025-11-14T00:00:00.000Z,2403,44773.0320621832,77266.9733486018,59,450831.779865681,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2025-11-15T00:00:00.000Z,2404,44772.8936030489,77266.9733486018,59,450831.779865681,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2025-11-16T00:00:00.000Z,2404,44772.8936030489,77266.9733486018,59,450831.779865681,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2025-11-17T00:00:00.000Z,2404,44772.8936030489,77266.9733486018,59,450831.779865681,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2025-11-18T00:00:00.000Z,2404,44772.8936030489,77266.9733486018,59,450831.779865681,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2025-11-19T00:00:00.000Z,2404,44772.8936030489,77266.9733486018,59,450831.779865681,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2025-11-20T00:00:00.000Z,2404,44772.8936030489,77266.9733486018,59,450831.779865681,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2025-11-21T00:00:00.000Z,2404,44772.8936030489,77266.9733486018,59,450831.779865681,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2025-11-22T00:00:00.000Z,2404,44772.8936030489,77266.9733486018,59,450831.779865681,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2025-11-23T00:00:00.000Z,2404,44772.8936030489,77266.9733486018,59,450831.779865681,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2025-11-24T00:00:00.000Z,2404,44772.8936030488,77266.9733486018,59,450831.779865681,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2025-11-25T00:00:00.000Z,2404,44772.8936030489,77266.9733486018,59,450831.779865681,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2025-11-26T00:00:00.000Z,2404,44772.8936030489,77266.9733486018,59,450831.779865681,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2025-11-27T00:00:00.000Z,2404,44772.8936030489,77266.9733486018,59,450831.77986568,0,904,15523.7969676803,0,900,15498.7462246394,0,/boundary/192758,Libya
2024-01-01T00:00:00.000Z,18,87.1036483366167,0,,,,4,49.5840477075429,0,4,49.5840477075429,0,/boundary/1155955,Liechtenstein
2024-02-01T00:00:00.000Z,18,87.1036483366167,0,,,,4,49.5840477075429,0,4,49.5840477075429,0,/boundary/1155955,Liechtenstein
2024-03-01T00:00:00.000Z,18,87.1036483366167,0,,,,4,49.5840477075429,0,4,49.5840477075429,0,/boundary/1155955,Liechtenstein
2024-04-01T00:00:00.000Z,18,87.1036483366167,0,,,,4,49.5840477075429,0,4,49.5840477075429,0,/boundary/1155955,Liechtenstein
2024-05-01T00:00:00.000Z,18,87.1036483366167,0,,,,4,49.5840477075429,0,4,49.5840477075429,0,/boundary/1155955,Liechtenstein
2024-06-01T00:00:00.000Z,18,87.1036483366167,0,,,,4,49.5840477075429,0,4,49.5840477075429,0,/boundary/1155955,Liechtenstein
2024-07-01T00:00:00.000Z,18,87.1036483366167,0,,,,4,49.5840477075429,0,4,49.5840477075429,0,/boundary/1155955,Liechtenstein
2024-08-01T00:00:00.000Z,18,87.1036483366167,0,,,,4,49.5840477075429,0,4,49.5840477075429,0,/boundary/1155955,Liechtenstein
2024-09-01T00:00:00.000Z,18,87.1036483366167,0,,,,4,49.5840477075429,0,4,49.5840477075429,0,/boundary/1155955,Liechtenstein
2024-10-01T00:00:00.000Z,18,87.1036483366167,0,,,,4,49.5840477075429,0,4,49.5840477075429,0,/boundary/1155955,Liechtenstein
2024-11-01T00:00:00.000Z,19,94.390532254242,256085.770211216,,,,4,49.5840477075429,0,4,49.5840477075429,0,/boundary/1155955,Liechtenstein
2024-12-01T00:00:00.000Z,19,94.390532254242,256085.770211216,,,,4,49.5840477075429,0,4,49.5840477075429,0,/boundary/1155955,Liechtenstein
2025-01-01T00:00:00.000Z,19,94.390532254242,256085.770211216,,,,4,49.5840477075429,0,4,49.5840477075429,0,/boundary/1155955,Liechtenstein
2025-02-01T00:00:00.000Z,19,94.3905322542764,256085.770211216,,,,4,49.5840477075773,0,4,49.5840477075773,0,/boundary/1155955,Liechtenstein
2025-03-01T00:00:00.000Z,19,94.3905322542764,256085.770211216,,,,4,49.5840477075773,0,4,49.5840477075773,0,/boundary/1155955,Liechtenstein
2025-04-01T00:00:00.000Z,19,94.3905366462628,256085.770211216,,,,4,49.5840477075773,0,4,49.5840477075773,0,/boundary/1155955,Liechtenstein
