t,amount,length,labels.distribution.amount,labels.distribution.length,labels.generation.amount,labels.generation.length,labels.industrial.amount,labels.industrial.length,labels.transmissions.amount,labels.transmissions.length,labels.transmission.amount,labels.transmission.length,id_relation,Pays
2024-05-01T00:00:00.000Z,1081,117541.713510507,184,20218.8646128374,1,90.5206097031176,8,1287.2756256297,123,64790.2290927895,,,/boundary/14296,Slovakia
2024-06-01T00:00:00.000Z,1090,117736.148835937,185,20226.7574838172,1,90.5206097031176,8,1287.2756256297,123,64750.1709060642,,,/boundary/14296,Slovakia
2024-07-01T00:00:00.000Z,1114,118009.894656467,186,20226.7574838172,1,90.5206097031176,8,1287.2756256297,124,64750.2444757915,,,/boundary/14296,Slovakia
2024-08-01T00:00:00.000Z,1128,118423.759035778,187,20598.9688440918,1,90.5206097031176,9,1368.15164092535,125,65131.5146267469,,,/boundary/14296,Slovakia
2024-09-01T00:00:00.000Z,1142,118905.273016164,188,20617.5060473196,1,90.5206097031176,9,1368.15164092535,125,65131.5146267469,,,/boundary/14296,Slovakia
2024-10-01T00:00:00.000Z,1178,119277.093570206,189,20273.1338976672,1,90.5206097031176,9,1368.15164092535,126,65611.5533724648,,,/boundary/14296,Slovakia
2024-11-01T00:00:00.000Z,1194,119789.217317699,189,20273.1338976674,1,90.5206097031176,10,1475.39369888058,125,65586.691333769,,,/boundary/14296,Slovakia
2024-12-01T00:00:00.000Z,1205,120065.285115549,189,20282.7057146347,1,90.5206097031176,10,1475.39369888058,125,65586.691333769,,,/boundary/14296,Slovakia
2025-01-01T00:00:00.000Z,1214,120293.158641294,189,20282.7057146347,1,90.5206097031176,10,1475.39369888058,125,65586.691333769,,,/boundary/14296,Slovakia
2025-02-01T00:00:00.000Z,1223,120987.53590377,189,20282.7057146347,1,90.5206097031176,10,1475.39369888058,125,65589.1439627977,,,/boundary/14296,Slovakia
2025-03-01T00:00:00.000Z,1232,121193.377186109,191,20324.5731262884,1,90.5206097031176,10,1475.39369888058,127,66176.6901567006,,,/boundary/14296,Slovakia
2025-04-01T00:00:00.000Z,1253,121614.81370472,191,20320.6021874917,1,90.5206097031176,10,1475.39369888058,127,66114.5548072677,,,/boundary/14296,Slovakia
2025-05-01T00:00:00.000Z,1267,122072.931294386,191,20329.3051729636,1,90.5206097031176,10,1475.39369888058,127,66146.1730896459,,,/boundary/14296,Slovakia
2025-06-01T00:00:00.000Z,1283,122466.905445918,194,20379.2104557767,1,90.5206097031176,10,1475.39369888058,127,66150.2988435627,,,/boundary/14296,Slovakia
2025-07-01T00:00:00.000Z,1321,123293.332114663,199,20478.5928301455,1,90.5206097031176,11,1494.65197972173,127,66000.5892573449,,,/boundary/14296,Slovakia
2025-08-01T00:00:00.000Z,1328,123521.531214803,199,20478.5917412817,1,90.5206097031176,11,1494.65197972173,127,65990.7107611559,,,/boundary/14296,Slovakia
2025-09-01T00:00:00.000Z,1344,123843.101752289,202,20520.8748492145,1,90.5206097031176,11,1494.65197972173,127,65999.0417689876,,,/boundary/14296,Slovakia
2025-10-01T00:00:00.000Z,1359,124066.308422167,204,20541.3668223379,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,,,/boundary/14296,Slovakia
2025-10-02T00:00:00.000Z,1359,124066.308422167,204,20541.3668223379,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,,,/boundary/14296,Slovakia
2025-10-03T00:00:00.000Z,1359,124066.308422167,204,20541.3668223379,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-04T00:00:00.000Z,1359,124066.308422167,204,20541.3668223379,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-05T00:00:00.000Z,1359,124066.308422167,204,20541.3668223379,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-06T00:00:00.000Z,1359,124066.308422167,204,20541.3668223379,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-07T00:00:00.000Z,1359,124066.308422167,204,20541.3668223379,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-08T00:00:00.000Z,1360,124085.698112772,204,20541.3668223379,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-09T00:00:00.000Z,1361,124100.966875637,204,20541.3668223379,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-10T00:00:00.000Z,1361,124100.966875637,204,20541.3668223379,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-11T00:00:00.000Z,1361,124100.966875637,204,20541.3668223379,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-12T00:00:00.000Z,1362,124113.491808373,204,20541.3668223379,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-13T00:00:00.000Z,1362,124113.491808373,204,20541.3668223379,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-14T00:00:00.000Z,1362,124113.491808373,204,20541.3668223379,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-15T00:00:00.000Z,1362,124113.491808373,204,20541.3668223379,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-16T00:00:00.000Z,1362,124113.491808373,204,20541.3668223379,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-17T00:00:00.000Z,1362,124113.491808373,204,20541.3668223379,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-18T00:00:00.000Z,1364,124154.606236781,204,20541.3668223379,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-19T00:00:00.000Z,1364,124154.606236781,204,20541.3668223379,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-20T00:00:00.000Z,1364,124154.606236781,204,20541.3668223379,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-21T00:00:00.000Z,1365,124158.616863583,204,20541.3668223379,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-22T00:00:00.000Z,1366,124167.351889409,205,20550.1018481634,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-23T00:00:00.000Z,1366,124167.351889409,205,20550.1018481634,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-24T00:00:00.000Z,1366,124167.351889409,205,20550.1018481634,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-25T00:00:00.000Z,1366,124167.351889409,205,20550.1018481634,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-26T00:00:00.000Z,1366,124167.351889409,205,20550.1018481634,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-27T00:00:00.000Z,1366,124167.351889409,205,20550.1018481634,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-28T00:00:00.000Z,1366,124167.351889409,205,20550.1018481634,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-29T00:00:00.000Z,1366,124167.351889409,205,20550.1018481634,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-30T00:00:00.000Z,1366,124167.351889409,205,20550.1018481634,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-10-31T00:00:00.000Z,1366,124167.351889409,205,20550.1018481634,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-11-01T00:00:00.000Z,1366,124167.351889409,205,20550.1018481634,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-11-02T00:00:00.000Z,1366,124167.351889409,205,20550.1018481634,1,90.5206097031176,11,1496.01520666161,127,65999.0417689876,127,65999.0417689876,/boundary/14296,Slovakia
2025-11-03T00:00:00.000Z,1366,124167.351889409,205,20550.1018481634,1,90.5206097031176,11,1496.01520666161,,,127,65999.0417689876,/boundary/14296,Slovakia
2025-11-04T00:00:00.000Z,1366,124167.351889409,205,20550.1018481634,1,90.5206097031176,11,1496.01520666161,,,127,65999.0417689876,/boundary/14296,Slovakia
2024-01-01T00:00:00.000Z,1210,53980.582395365,22,2937.58353761572,,,3,310.025737834483,71,27159.1174196641,,,/boundary/218657,Slovenia
2024-02-01T00:00:00.000Z,1213,54088.1919105115,23,2984.30631729452,,,3,310.025737834483,71,27159.1174196641,,,/boundary/218657,Slovenia
2024-03-01T00:00:00.000Z,1215,53883.1469415921,23,2984.30631729452,,,3,310.025737834483,70,26936.5230246204,,,/boundary/218657,Slovenia
2024-04-01T00:00:00.000Z,1227,54093.2185415147,23,2984.30631729452,,,3,310.025737834483,70,26936.5230246204,,,/boundary/218657,Slovenia
2024-05-01T00:00:00.000Z,1291,55671.8784058595,24,3002.35272649618,,,3,310.025737834483,70,26932.2054670529,,,/boundary/218657,Slovenia
2024-06-01T00:00:00.000Z,1434,58535.2652866037,24,3002.35272649618,1,200.673216517456,3,310.025737834483,74,27715.1439370187,,,/boundary/218657,Slovenia
2024-07-01T00:00:00.000Z,1503,59857.2619797556,26,3528.34261049336,1,200.673216517456,5,345.2099285965,76,28224.0918351702,,,/boundary/218657,Slovenia
2024-08-01T00:00:00.000Z,1547,60718.9711942004,26,3528.34261049336,2,522.211155259303,5,345.2099285965,78,28896.6196813951,,,/boundary/218657,Slovenia
2024-09-01T00:00:00.000Z,1551,60766.3775269873,26,3528.34261049336,2,522.211155259303,5,345.2099285965,78,28896.6196813951,,,/boundary/218657,Slovenia
2024-10-01T00:00:00.000Z,1565,60961.6050431133,26,3528.34261049336,2,522.211155259303,5,345.2099285965,79,28978.2611997234,,,/boundary/218657,Slovenia
2024-11-01T00:00:00.000Z,1583,61300.4491545603,26,3528.34261049336,2,522.211155259303,5,345.2099285965,80,28994.1787172161,,,/boundary/218657,Slovenia
2024-12-01T00:00:00.000Z,1633,62357.3466483885,26,3528.34261049336,2,522.211155259303,5,345.2099285965,82,29734.937977495,,,/boundary/218657,Slovenia
2025-01-01T00:00:00.000Z,1666,62829.9272817839,27,3553.21178163149,2,522.211155259303,5,345.2099285965,82,29734.937977495,,,/boundary/218657,Slovenia
2025-02-01T00:00:00.000Z,1697,63440.8048940872,27,3553.21178163149,2,522.211155259303,5,345.2099285965,82,29734.937977495,,,/boundary/218657,Slovenia
2025-03-01T00:00:00.000Z,1714,63732.1392140062,27,3553.21178163149,2,522.211155259303,5,345.2099285965,82,29734.937977495,,,/boundary/218657,Slovenia
2025-04-01T00:00:00.000Z,1730,64110.7187020358,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29855.1213996939,,,/boundary/218657,Slovenia
2025-05-01T00:00:00.000Z,1735,64221.08090264,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.4822650376,,,/boundary/218657,Slovenia
2025-06-01T00:00:00.000Z,1741,64313.8136830654,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.4822650376,,,/boundary/218657,Slovenia
2025-07-01T00:00:00.000Z,1761,64683.4023013088,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.4822650376,,,/boundary/218657,Slovenia
2025-08-01T00:00:00.000Z,1770,64979.0814627987,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.4822650376,,,/boundary/218657,Slovenia
2025-09-01T00:00:00.000Z,1788,66280.3636880504,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.4822650376,,,/boundary/218657,Slovenia
2025-10-01T00:00:00.000Z,1795,66413.5684016978,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.4822650376,,,/boundary/218657,Slovenia
2025-10-02T00:00:00.000Z,1795,66413.5684016978,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.4822650376,,,/boundary/218657,Slovenia
2025-10-03T00:00:00.000Z,1795,66413.5684016978,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.4822650376,82,29833.4822650376,/boundary/218657,Slovenia
2025-10-04T00:00:00.000Z,1795,66413.5684016978,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.4822650376,82,29833.4822650376,/boundary/218657,Slovenia
2025-10-05T00:00:00.000Z,1795,66441.1449649783,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.4822650376,82,29833.4822650376,/boundary/218657,Slovenia
2025-10-06T00:00:00.000Z,1795,66441.1449649783,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.4822650376,82,29833.4822650376,/boundary/218657,Slovenia
2025-10-07T00:00:00.000Z,1796,66497.7446376283,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.4822650376,82,29833.4822650376,/boundary/218657,Slovenia
2025-10-08T00:00:00.000Z,1796,66497.7446376283,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.4822650376,82,29833.4822650376,/boundary/218657,Slovenia
2025-10-09T00:00:00.000Z,1796,66497.7446376283,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.4822650376,82,29833.4822650376,/boundary/218657,Slovenia
2025-10-10T00:00:00.000Z,1796,66497.7446376283,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.4822650376,82,29833.4822650376,/boundary/218657,Slovenia
2025-10-11T00:00:00.000Z,1796,66497.7446376283,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.4822650376,82,29833.4822650376,/boundary/218657,Slovenia
2025-10-12T00:00:00.000Z,1796,66497.7446397367,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.482267146,82,29833.482267146,/boundary/218657,Slovenia
2025-10-13T00:00:00.000Z,1797,66525.0703264418,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.482267146,82,29833.482267146,/boundary/218657,Slovenia
2025-10-14T00:00:00.000Z,1797,66525.0703264418,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.482267146,82,29833.482267146,/boundary/218657,Slovenia
2025-10-15T00:00:00.000Z,1797,66525.0703264418,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.482267146,82,29833.482267146,/boundary/218657,Slovenia
2025-10-16T00:00:00.000Z,1797,66525.0703264418,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.482267146,82,29833.482267146,/boundary/218657,Slovenia
2025-10-17T00:00:00.000Z,1797,66525.0703264418,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.482267146,82,29833.482267146,/boundary/218657,Slovenia
2025-10-18T00:00:00.000Z,1797,66525.0703264418,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.482267146,82,29833.482267146,/boundary/218657,Slovenia
2025-10-19T00:00:00.000Z,1799,66571.5915543993,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.482267146,82,29833.482267146,/boundary/218657,Slovenia
2025-10-20T00:00:00.000Z,1800,66587.6648730697,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.482267146,82,29833.482267146,/boundary/218657,Slovenia
2025-10-21T00:00:00.000Z,1800,66607.34795844,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.482267146,82,29833.482267146,/boundary/218657,Slovenia
2025-10-22T00:00:00.000Z,1800,66607.34795844,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.482267146,82,29833.482267146,/boundary/218657,Slovenia
2025-10-23T00:00:00.000Z,1800,66607.34795844,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.482267146,82,29833.482267146,/boundary/218657,Slovenia
2025-10-24T00:00:00.000Z,1799,66528.689240908,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.482267146,82,29833.482267146,/boundary/218657,Slovenia
2025-10-25T00:00:00.000Z,1799,66528.689240908,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.482267146,82,29833.482267146,/boundary/218657,Slovenia
2025-10-26T00:00:00.000Z,1799,66528.689240908,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.482267146,82,29833.482267146,/boundary/218657,Slovenia
2025-10-27T00:00:00.000Z,1799,66528.689240908,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.482267146,82,29833.482267146,/boundary/218657,Slovenia
2025-10-28T00:00:00.000Z,1799,66528.689240908,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.482267146,82,29833.482267146,/boundary/218657,Slovenia
2025-10-29T00:00:00.000Z,1799,66528.689240908,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.482267146,82,29833.482267146,/boundary/218657,Slovenia
2025-10-30T00:00:00.000Z,1799,66528.689240908,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.482267146,82,29833.482267146,/boundary/218657,Slovenia
2025-10-31T00:00:00.000Z,1799,66528.689240908,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.482267146,82,29833.482267146,/boundary/218657,Slovenia
2025-11-01T00:00:00.000Z,1799,66528.689240908,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.482267146,82,29833.482267146,/boundary/218657,Slovenia
2025-11-02T00:00:00.000Z,1799,66528.689240908,28,3568.36954141447,2,522.211155259303,5,345.2099285965,82,29833.482267146,82,29833.482267146,/boundary/218657,Slovenia
2025-11-03T00:00:00.000Z,1799,66528.689240908,28,3568.36954141447,2,522.211155259303,5,345.2099285965,,,82,29833.482267146,/boundary/218657,Slovenia
2025-11-04T00:00:00.000Z,1799,66528.689240908,28,3568.36954141447,2,522.211155259303,5,345.2099285965,,,82,29833.482267146,/boundary/218657,Slovenia
2024-01-01T00:00:00.000Z,3609,1039980.34052152,742,196764.631818779,,,188,57957.9709608139,2336,841166.043089493,,,/boundary/87565,South Africa
2024-02-01T00:00:00.000Z,3621,1041852.06844822,742,196764.635532561,,,188,57957.9709608139,2337,841246.829568091,,,/boundary/87565,South Africa
2024-03-01T00:00:00.000Z,3632,1042722.32889235,743,197151.381264869,,,188,57957.9709608139,2336,840012.37631793,,,/boundary/87565,South Africa
2024-04-01T00:00:00.000Z,3640,1044362.08104231,743,197297.906894986,,,188,57957.9709608139,2336,840167.185232151,,,/boundary/87565,South Africa
2024-05-01T00:00:00.000Z,3650,1047229.78948593,743,197304.73896721,,,188,57957.9709608139,2337,841804.231868367,,,/boundary/87565,South Africa
2024-06-01T00:00:00.000Z,3694,1054388.50038038,743,197512.370904403,,,188,57957.9709608139,2338,842401.249387134,,,/boundary/87565,South Africa
2024-07-01T00:00:00.000Z,3711,1056427.68381471,743,197541.612916524,,,188,57957.9709608139,2338,842392.91527873,,,/boundary/87565,South Africa
2024-08-01T00:00:00.000Z,3731,1059267.37280381,746,197666.377712136,,,188,57957.9709608139,2339,842769.585103035,,,/boundary/87565,South Africa
2024-09-01T00:00:00.000Z,3738,1060510.9695363,746,197672.285153586,,,188,57957.9709608139,2339,842773.821445212,,,/boundary/87565,South Africa
2024-10-01T00:00:00.000Z,3745,1061809.32351122,746,197684.638523575,,,189,58497.5437102643,2340,843340.544141805,,,/boundary/87565,South Africa
2024-11-01T00:00:00.000Z,3758,1063974.61739568,747,198599.470086333,,,189,58450.277807953,2345,844854.524866923,,,/boundary/87565,South Africa
2024-12-01T00:00:00.000Z,3764,1065260.12983018,747,198599.470086333,,,189,58450.277807953,2345,844850.432244158,,,/boundary/87565,South Africa
2025-01-01T00:00:00.000Z,3778,1067051.38665453,747,198599.470088559,,,189,58450.277807953,2345,844840.991154406,,,/boundary/87565,South Africa
2025-02-01T00:00:00.000Z,3782,1066247.13703112,748,198600.308460112,,,189,58436.7695757382,2345,845054.413041857,,,/boundary/87565,South Africa
2025-03-01T00:00:00.000Z,3796,1068267.7612247,748,198594.699077515,,,189,58436.7695757382,2345,845321.937653906,,,/boundary/87565,South Africa
2025-04-01T00:00:00.000Z,3805,1069448.06370023,748,198596.2258262,,,189,58436.7695757382,2346,845791.14194497,,,/boundary/87565,South Africa
2025-05-01T00:00:00.000Z,3812,1071964.41953836,754,200960.241367251,,,189,58436.7695757382,2355,848800.780251122,,,/boundary/87565,South Africa
2025-06-01T00:00:00.000Z,3834,1072920.57543974,754,201310.862894294,3,432.245779687426,197,59785.6537132276,2366,851527.860316794,,,/boundary/87565,South Africa
2025-07-01T00:00:00.000Z,3841,1073688.14663033,757,202311.146767624,3,432.245779687426,198,59985.5756421892,2372,852626.086339234,,,/boundary/87565,South Africa
2025-08-01T00:00:00.000Z,3847,1074976.69375814,760,203204.836482724,3,432.245779687426,198,59985.5756421892,2374,853251.535415976,,,/boundary/87565,South Africa
2025-09-01T00:00:00.000Z,3852,1075980.27703218,762,203627.57429076,3,432.245779687426,198,59985.5756421892,2389,858042.941630271,,,/boundary/87565,South Africa
2025-10-01T00:00:00.000Z,3855,1076777.46418582,762,203627.57429076,3,432.245779687426,198,59985.5756421892,2389,858042.941630271,,,/boundary/87565,South Africa
