t,amount,length,labels.distribution.amount,labels.distribution.length,labels.transmission.amount,labels.transmission.length,labels.transmission_overhead.amount,labels.transmission_overhead.length,id_relation,Pays
2025-10-16T00:00:00.000Z,218,2340.18969799684,,,218,2340.18969799684,218,2340.18969799684,/boundary/307828,Dominican Republic
2025-10-17T00:00:00.000Z,218,2340.18969799684,,,218,2340.18969799684,218,2340.18969799684,/boundary/307828,Dominican Republic
2025-10-18T00:00:00.000Z,218,2340.18969799684,,,218,2340.18969799684,218,2340.18969799684,/boundary/307828,Dominican Republic
2025-10-19T00:00:00.000Z,218,2340.18969799684,,,218,2340.18969799684,218,2340.18969799684,/boundary/307828,Dominican Republic
2025-10-20T00:00:00.000Z,218,2340.18969799684,,,218,2340.18969799684,218,2340.18969799684,/boundary/307828,Dominican Republic
2025-10-21T00:00:00.000Z,218,2340.18969799684,,,218,2340.18969799684,218,2340.18969799684,/boundary/307828,Dominican Republic
2025-10-22T00:00:00.000Z,218,2340.18969799684,,,218,2340.18969799684,218,2340.18969799684,/boundary/307828,Dominican Republic
2025-10-23T00:00:00.000Z,218,2340.18969799684,,,218,2340.18969799684,218,2340.18969799684,/boundary/307828,Dominican Republic
2025-10-24T00:00:00.000Z,218,2340.18969799684,,,218,2340.18969799684,218,2340.18969799684,/boundary/307828,Dominican Republic
2025-10-25T00:00:00.000Z,218,2340.18969799684,,,218,2340.18969799684,218,2340.18969799684,/boundary/307828,Dominican Republic
2025-10-26T00:00:00.000Z,218,2340.18969799684,,,218,2340.18969799684,218,2340.18969799684,/boundary/307828,Dominican Republic
2025-10-27T00:00:00.000Z,218,2340.18969799684,,,218,2340.18969799684,218,2340.18969799684,/boundary/307828,Dominican Republic
2025-10-28T00:00:00.000Z,218,2340.18969799726,,,218,2340.18969799726,218,2340.18969799726,/boundary/307828,Dominican Republic
2025-10-29T00:00:00.000Z,218,2340.18969799726,,,218,2340.18969799726,218,2340.18969799726,/boundary/307828,Dominican Republic
2025-10-30T00:00:00.000Z,218,2340.18969799726,,,218,2340.18969799726,218,2340.18969799726,/boundary/307828,Dominican Republic
2024-10-01T00:00:00.000Z,49,604.116195048023,,,49,604.116195048023,49,604.116195048023,/boundary/305142,East Timor
2024-11-01T00:00:00.000Z,49,604.116195048023,,,49,604.116195048023,49,604.116195048023,/boundary/305142,East Timor
2024-12-01T00:00:00.000Z,49,604.126176575721,,,49,604.126176575721,49,604.126176575721,/boundary/305142,East Timor
2025-01-01T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-02-01T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-03-01T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-04-01T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-05-01T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-06-01T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-07-01T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-08-01T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-09-01T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-01T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-02T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-03T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-04T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-05T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-06T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-07T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-08T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-09T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-10T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-11T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-12T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-13T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-14T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-15T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-16T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-17T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-18T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-19T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-20T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-21T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-22T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-23T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-24T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-25T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-26T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-27T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-28T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-29T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2025-10-30T00:00:00.000Z,49,604.126165691247,,,49,604.126165691247,49,604.126165691247,/boundary/305142,East Timor
2024-10-01T00:00:00.000Z,577,7957.23737216055,17,58754.2882978142,560,7898.48308386273,559,7896.21853332903,/boundary/108089,Ecuador
2024-11-01T00:00:00.000Z,577,7957.23763538167,17,58754.2882978142,560,7898.48334708386,559,7896.21879655015,/boundary/108089,Ecuador
2024-12-01T00:00:00.000Z,577,7957.25452363598,17,58754.2882978142,560,7898.50023533817,559,7896.23568480446,/boundary/108089,Ecuador
2025-01-01T00:00:00.000Z,577,7957.25452368637,17,58754.2882978142,560,7898.50023538856,559,7896.23568485486,/boundary/108089,Ecuador
2025-02-01T00:00:00.000Z,583,8037.57151238517,17,58754.2882978142,566,7978.81722408736,565,7976.55267355365,/boundary/108089,Ecuador
2025-03-01T00:00:00.000Z,583,8040.5332267002,17,58754.344942566,566,7981.77888175764,565,7979.51433122393,/boundary/108089,Ecuador
2025-04-01T00:00:00.000Z,583,8040.53322669832,17,58754.344942566,566,7981.77888175576,565,7979.51433122205,/boundary/108089,Ecuador
2025-05-01T00:00:00.000Z,709,8099.44348754082,17,58754.344942566,692,8040.68914259825,691,8038.42459206454,/boundary/108089,Ecuador
2025-06-01T00:00:00.000Z,705,8118.97038006317,18,58832.5301001587,687,8060.13784996301,686,8057.87329942931,/boundary/108089,Ecuador
2025-07-01T00:00:00.000Z,705,8118.97038006406,18,58832.5301001587,687,8060.1378499639,686,8057.87329943019,/boundary/108089,Ecuador
2025-08-01T00:00:00.000Z,696,8197.15749136203,17,58778.8451518305,679,8138.3786462102,678,8136.11409567649,/boundary/108089,Ecuador
2025-09-01T00:00:00.000Z,695,8089.01795845914,17,58778.8451518305,678,8030.23911330731,677,8027.9745627736,/boundary/108089,Ecuador
2025-10-01T00:00:00.000Z,695,8125.49747761382,17,58778.8451518305,678,8066.71863246199,677,8064.45408192829,/boundary/108089,Ecuador
2025-10-02T00:00:00.000Z,695,8125.49747761382,17,58778.8451518305,678,8066.71863246199,677,8064.45408192829,/boundary/108089,Ecuador
2025-10-03T00:00:00.000Z,695,8125.49747761382,17,58778.8451518305,678,8066.71863246199,677,8064.45408192829,/boundary/108089,Ecuador
2025-10-04T00:00:00.000Z,695,8125.49747761382,17,58778.8451518305,678,8066.71863246199,677,8064.45408192829,/boundary/108089,Ecuador
2025-10-05T00:00:00.000Z,695,8125.49747761382,17,58778.8451518305,678,8066.71863246199,677,8064.45408192829,/boundary/108089,Ecuador
2025-10-06T00:00:00.000Z,695,8125.49747761382,17,58778.8451518305,678,8066.71863246199,677,8064.45408192829,/boundary/108089,Ecuador
2025-10-07T00:00:00.000Z,695,8125.49747761382,17,58778.8451518305,678,8066.71863246199,677,8064.45408192829,/boundary/108089,Ecuador
2025-10-08T00:00:00.000Z,695,8125.49747761382,17,58778.8451518305,678,8066.71863246199,677,8064.45408192829,/boundary/108089,Ecuador
2025-10-09T00:00:00.000Z,695,8125.49747761382,17,58778.8451518305,678,8066.71863246199,677,8064.45408192829,/boundary/108089,Ecuador
2025-10-10T00:00:00.000Z,695,8125.49747761382,17,58778.8451518305,678,8066.71863246199,677,8064.45408192829,/boundary/108089,Ecuador
2025-10-11T00:00:00.000Z,695,8125.49747761382,17,58778.8451518305,678,8066.71863246199,677,8064.45408192829,/boundary/108089,Ecuador
2025-10-12T00:00:00.000Z,695,8125.49747761382,17,58778.8451518305,678,8066.71863246199,677,8064.45408192829,/boundary/108089,Ecuador
2025-10-13T00:00:00.000Z,695,8125.49747761382,17,58778.8451518305,678,8066.71863246199,677,8064.45408192829,/boundary/108089,Ecuador
2025-10-14T00:00:00.000Z,695,8125.49747761382,17,58778.8451518305,678,8066.71863246199,677,8064.45408192829,/boundary/108089,Ecuador
2025-10-15T00:00:00.000Z,695,8125.49747761382,17,58778.8451518305,678,8066.71863246199,677,8064.45408192829,/boundary/108089,Ecuador
2025-10-16T00:00:00.000Z,695,8125.49747761382,17,58778.8451518305,678,8066.71863246199,677,8064.45408192829,/boundary/108089,Ecuador
2025-10-17T00:00:00.000Z,695,8125.49747761382,17,58778.8451518305,678,8066.71863246199,677,8064.45408192829,/boundary/108089,Ecuador
2025-10-18T00:00:00.000Z,695,8125.49747761382,17,58778.8451518305,678,8066.71863246199,677,8064.45408192829,/boundary/108089,Ecuador
2025-10-19T00:00:00.000Z,696,8233.63735100832,17,58778.8451518305,679,8174.85850585649,678,8172.59395532278,/boundary/108089,Ecuador
2025-10-20T00:00:00.000Z,696,8233.63735100832,17,58778.8451518305,679,8174.85850585649,678,8172.59395532278,/boundary/108089,Ecuador
2025-10-21T00:00:00.000Z,696,8233.63735100832,17,58778.8451518305,679,8174.85850585649,678,8172.59395532278,/boundary/108089,Ecuador
2025-10-22T00:00:00.000Z,696,8233.63735100832,17,58778.8451518305,679,8174.85850585649,678,8172.59395532278,/boundary/108089,Ecuador
2025-10-23T00:00:00.000Z,696,8233.63735100832,17,58778.8451518305,679,8174.85850585649,678,8172.59395532278,/boundary/108089,Ecuador
2025-10-24T00:00:00.000Z,696,8233.63735100832,17,58778.8451518305,679,8174.85850585649,678,8172.59395532278,/boundary/108089,Ecuador
2025-10-25T00:00:00.000Z,696,8233.63735100832,17,58778.8451518305,679,8174.85850585649,678,8172.59395532278,/boundary/108089,Ecuador
2025-10-26T00:00:00.000Z,696,8233.63735100832,17,58778.8451518305,679,8174.85850585649,678,8172.59395532278,/boundary/108089,Ecuador
2025-10-27T00:00:00.000Z,696,8233.63735100832,17,58778.8451518305,679,8174.85850585649,678,8172.59395532278,/boundary/108089,Ecuador
2025-10-28T00:00:00.000Z,696,8233.63735100832,17,58778.8451518305,679,8174.85850585649,678,8172.59395532278,/boundary/108089,Ecuador
2025-10-29T00:00:00.000Z,696,8233.63735100832,17,58778.8451518305,679,8174.85850585649,678,8172.59395532278,/boundary/108089,Ecuador
2025-10-30T00:00:00.000Z,696,8233.63735100832,17,58778.8451518305,679,8174.85850585649,678,8172.59395532278,/boundary/108089,Ecuador
2024-10-01T00:00:00.000Z,1825,26827.915394632,,,1825,26827.915394632,1790,26775.9074710947,/boundary/1473947,Egypt
2024-11-01T00:00:00.000Z,1893,27687.2389680171,,,1893,27687.2389680171,1856,27625.4726707436,/boundary/1473947,Egypt
2024-12-01T00:00:00.000Z,1893,27687.2389680171,,,1893,27687.2389680171,1856,27625.4726707436,/boundary/1473947,Egypt
2025-01-01T00:00:00.000Z,1920,27950.9978845201,,,1920,27950.9978845201,1882,27887.3545343942,/boundary/1473947,Egypt
2025-02-01T00:00:00.000Z,1920,27950.9978845202,,,1920,27950.9978845202,1882,27887.3545343944,/boundary/1473947,Egypt
2025-03-01T00:00:00.000Z,1952,27955.6017910083,,,1952,27955.6017910083,1913,27891.7450267504,/boundary/1473947,Egypt
2025-04-01T00:00:00.000Z,1952,27951.0374829942,,,1952,27951.0374829942,1913,27887.1747212691,/boundary/1473947,Egypt
2025-05-01T00:00:00.000Z,1952,27951.0374829942,,,1952,27951.0374829942,1913,27887.1747212691,/boundary/1473947,Egypt
2025-06-01T00:00:00.000Z,1957,27966.129211579,,,1957,27966.129211579,1918,27902.2664498539,/boundary/1473947,Egypt
2025-07-01T00:00:00.000Z,1957,27966.129211579,,,1957,27966.129211579,1918,27902.2664498539,/boundary/1473947,Egypt
2025-08-01T00:00:00.000Z,1957,27966.8155015837,,,1957,27966.8155015837,1918,27902.9527398586,/boundary/1473947,Egypt
2025-09-01T00:00:00.000Z,1959,27966.9052956888,,,1959,27966.9052956888,1920,27903.0425339637,/boundary/1473947,Egypt
2025-10-01T00:00:00.000Z,1959,27967.0334731547,,,1959,27967.0334731547,1920,27903.1707114296,/boundary/1473947,Egypt
2025-10-02T00:00:00.000Z,1959,27967.0334731547,,,1959,27967.0334731547,1920,27903.1707114296,/boundary/1473947,Egypt
2025-10-03T00:00:00.000Z,1959,27967.0334731547,,,1959,27967.0334731547,1920,27903.1707114296,/boundary/1473947,Egypt
2025-10-04T00:00:00.000Z,1959,27967.0334731547,,,1959,27967.0334731547,1920,27903.1707114296,/boundary/1473947,Egypt
2025-10-05T00:00:00.000Z,1959,27967.0334731547,,,1959,27967.0334731547,1920,27903.1707114296,/boundary/1473947,Egypt
2025-10-06T00:00:00.000Z,1959,27967.0334731547,,,1959,27967.0334731547,1920,27903.1707114296,/boundary/1473947,Egypt
2025-10-07T00:00:00.000Z,1959,27967.0334731547,,,1959,27967.0334731547,1920,27903.1707114296,/boundary/1473947,Egypt
2025-10-08T00:00:00.000Z,1959,27967.0334731547,,,1959,27967.0334731547,1920,27903.1707114296,/boundary/1473947,Egypt
2025-10-09T00:00:00.000Z,1959,27967.0334731547,,,1959,27967.0334731547,1920,27903.1707114296,/boundary/1473947,Egypt
2025-10-10T00:00:00.000Z,1959,27967.0334731547,,,1959,27967.0334731547,1920,27903.1707114296,/boundary/1473947,Egypt
2025-10-11T00:00:00.000Z,1959,27967.0334731547,,,1959,27967.0334731547,1920,27903.1707114296,/boundary/1473947,Egypt
2025-10-12T00:00:00.000Z,1959,27967.7871063651,,,1959,27967.7871063651,1920,27903.92434464,/boundary/1473947,Egypt
2025-10-13T00:00:00.000Z,1959,27967.7871063651,,,1959,27967.7871063651,1920,27903.92434464,/boundary/1473947,Egypt
2025-10-14T00:00:00.000Z,1959,27967.7871063651,,,1959,27967.7871063651,1920,27903.92434464,/boundary/1473947,Egypt
2025-10-15T00:00:00.000Z,1959,27967.7871063651,,,1959,27967.7871063651,1920,27903.92434464,/boundary/1473947,Egypt
2025-10-16T00:00:00.000Z,1959,27967.7871063651,,,1959,27967.7871063651,1920,27903.92434464,/boundary/1473947,Egypt
2025-10-17T00:00:00.000Z,1959,27967.7871063651,,,1959,27967.7871063651,1920,27903.92434464,/boundary/1473947,Egypt
2025-10-18T00:00:00.000Z,1959,27967.7871063651,,,1959,27967.7871063651,1920,27903.92434464,/boundary/1473947,Egypt
2025-10-19T00:00:00.000Z,1959,27967.7871063651,,,1959,27967.7871063651,1920,27903.92434464,/boundary/1473947,Egypt
2025-10-20T00:00:00.000Z,1959,27967.7871063651,,,1959,27967.7871063651,1920,27903.92434464,/boundary/1473947,Egypt
2025-10-21T00:00:00.000Z,1959,27967.7871063651,,,1959,27967.7871063651,1920,27903.92434464,/boundary/1473947,Egypt
2025-10-22T00:00:00.000Z,1959,27967.7871063651,,,1959,27967.7871063651,1920,27903.92434464,/boundary/1473947,Egypt
2025-10-23T00:00:00.000Z,1959,27967.7871063651,,,1959,27967.7871063651,1920,27903.92434464,/boundary/1473947,Egypt
2025-10-24T00:00:00.000Z,1960,27978.8098103163,,,1960,27978.8098103163,1921,27914.9470485912,/boundary/1473947,Egypt
2025-10-25T00:00:00.000Z,1960,27978.8098103163,,,1960,27978.8098103163,1921,27914.9470485912,/boundary/1473947,Egypt
2025-10-26T00:00:00.000Z,1960,27978.8098103163,,,1960,27978.8098103163,1921,27914.9470485912,/boundary/1473947,Egypt
2025-10-27T00:00:00.000Z,1960,27978.8098103163,,,1960,27978.8098103163,1921,27914.9470485912,/boundary/1473947,Egypt
2025-10-28T00:00:00.000Z,1960,27978.8098103163,,,1960,27978.8098103163,1921,27914.9470485912,/boundary/1473947,Egypt
2025-10-29T00:00:00.000Z,1960,27978.8098103163,,,1960,27978.8098103163,1921,27914.9470485912,/boundary/1473947,Egypt
2025-10-30T00:00:00.000Z,1960,27978.8098103163,,,1960,27978.8098103163,1921,27914.9470485912,/boundary/1473947,Egypt
2024-10-01T00:00:00.000Z,99,1495.19957371546,,,99,1495.19957371546,98,1493.41876104252,/boundary/1520612,El Salvador
2024-11-01T00:00:00.000Z,99,1495.19957371548,,,99,1495.19957371548,98,1493.41876104254,/boundary/1520612,El Salvador
2024-12-01T00:00:00.000Z,99,1495.19957371548,,,99,1495.19957371548,98,1493.41876104254,/boundary/1520612,El Salvador
2025-01-01T00:00:00.000Z,99,1495.19957371548,,,99,1495.19957371548,98,1493.41876104255,/boundary/1520612,El Salvador
2025-02-01T00:00:00.000Z,99,1495.19957371548,,,99,1495.19957371548,98,1493.41876104255,/boundary/1520612,El Salvador
2025-03-01T00:00:00.000Z,99,1495.19957371548,,,99,1495.19957371548,98,1493.41876104255,/boundary/1520612,El Salvador
2025-04-01T00:00:00.000Z,99,1495.19957371548,,,99,1495.19957371548,98,1493.41876104255,/boundary/1520612,El Salvador
2025-05-01T00:00:00.000Z,99,1495.19957371555,,,99,1495.19957371555,98,1493.41876104261,/boundary/1520612,El Salvador
2025-06-01T00:00:00.000Z,99,1495.19957371555,,,99,1495.19957371555,98,1493.41876104261,/boundary/1520612,El Salvador
2025-07-01T00:00:00.000Z,99,1495.19957371552,,,99,1495.19957371552,98,1493.41876104258,/boundary/1520612,El Salvador
2025-08-01T00:00:00.000Z,99,1495.19957371552,,,99,1495.19957371552,98,1493.41876104258,/boundary/1520612,El Salvador
