t,amount,length,labels.distribution.amount,labels.distribution.length,labels.generation.amount,labels.generation.length,labels.industrial.amount,labels.industrial.length,labels.transmission.amount,labels.transmission.length,id_relation,Pays
2025-09-01T00:00:00.000Z,11058,468354.615867395,11058,468354.615867395,11058,468354.615867395,11058,468354.615867395,492,212812.566567994,/boundary/51684,Czech Republic
2025-10-01T00:00:00.000Z,11083,469184.800541668,11083,469184.800541668,11083,469184.800541668,11083,469184.800541668,492,213223.241327813,/boundary/51684,Czech Republic
2025-10-02T00:00:00.000Z,11083,469185.042815722,11083,469185.042815722,11083,469185.042815722,11083,469185.042815722,492,213223.241327813,/boundary/51684,Czech Republic
2025-10-03T00:00:00.000Z,11083,469186.048314403,11083,469186.048314403,11083,469186.048314403,11083,469186.048314403,492,213224.246826494,/boundary/51684,Czech Republic
2025-10-04T00:00:00.000Z,11082,469150.677533631,11082,469150.677533631,11082,469150.677533631,11082,469150.677533631,492,213224.246826494,/boundary/51684,Czech Republic
2025-10-05T00:00:00.000Z,11083,469160.532848888,11083,469160.532848888,11083,469160.532848888,11083,469160.532848888,492,213224.246826494,/boundary/51684,Czech Republic
2025-10-06T00:00:00.000Z,11083,469160.532848888,11083,469160.532848888,11083,469160.532848888,11083,469160.532848888,492,213224.246826494,/boundary/51684,Czech Republic
2025-10-07T00:00:00.000Z,11083,469437.32148801,11083,469437.32148801,11083,469437.32148801,11083,469437.32148801,492,213224.246826494,/boundary/51684,Czech Republic
2025-10-08T00:00:00.000Z,11083,469437.32148801,11083,469437.32148801,11083,469437.32148801,11083,469437.32148801,492,213224.246826494,/boundary/51684,Czech Republic
2025-10-09T00:00:00.000Z,11082,469404.509699269,11082,469404.509699269,11082,469404.509699269,11082,469404.509699269,492,213224.246826494,/boundary/51684,Czech Republic
2025-10-10T00:00:00.000Z,11082,469404.509699269,11082,469404.509699269,11082,469404.509699269,11082,469404.509699269,492,213224.246826494,/boundary/51684,Czech Republic
2025-10-11T00:00:00.000Z,11082,469411.035042502,11082,469411.035042502,11082,469411.035042502,11082,469411.035042502,492,213224.246826494,/boundary/51684,Czech Republic
2025-10-12T00:00:00.000Z,11083,469411.035043438,11083,469411.035043438,11083,469411.035043438,11083,469411.035043438,492,213224.246826494,/boundary/51684,Czech Republic
2025-10-13T00:00:00.000Z,11084,469411.035043438,11084,469411.035043438,11084,469411.035043438,11084,469411.035043438,492,213224.246826494,/boundary/51684,Czech Republic
2025-10-14T00:00:00.000Z,11085,469439.365057599,11085,469439.365057599,11085,469439.365057599,11085,469439.365057599,492,213224.246826494,/boundary/51684,Czech Republic
2025-10-15T00:00:00.000Z,11086,469544.094622072,11086,469544.094622072,11086,469544.094622072,11086,469544.094622072,492,213318.301730963,/boundary/51684,Czech Republic
2025-10-16T00:00:00.000Z,11086,469544.094622072,11086,469544.094622072,11086,469544.094622072,11086,469544.094622072,492,213318.301730963,/boundary/51684,Czech Republic
2025-10-17T00:00:00.000Z,11088,469559.013182255,11088,469559.013182255,11088,469559.013182255,11088,469559.013182255,492,213318.301730963,/boundary/51684,Czech Republic
2025-10-18T00:00:00.000Z,11088,469559.013182255,11088,469559.013182255,11088,469559.013182255,11088,469559.013182255,492,213318.301730963,/boundary/51684,Czech Republic
2025-10-19T00:00:00.000Z,11087,469542.286258999,11087,469542.286258999,11087,469542.286258999,11087,469542.286258999,492,213318.301730963,/boundary/51684,Czech Republic
2025-10-20T00:00:00.000Z,11087,469542.286258999,11087,469542.286258999,11087,469542.286258999,11087,469542.286258999,492,213318.301730963,/boundary/51684,Czech Republic
2025-10-21T00:00:00.000Z,11087,469542.286258999,11087,469542.286258999,11087,469542.286258999,11087,469542.286258999,493,213328.705485158,/boundary/51684,Czech Republic
2025-10-22T00:00:00.000Z,11087,469542.286258999,11087,469542.286258999,11087,469542.286258999,11087,469542.286258999,493,213328.705485158,/boundary/51684,Czech Republic
2025-10-23T00:00:00.000Z,11089,469562.26592668,11089,469562.26592668,11089,469562.26592668,11089,469562.26592668,496,213377.019244767,/boundary/51684,Czech Republic
2025-10-24T00:00:00.000Z,11089,469546.96347765,11089,469546.96347765,11089,469546.96347765,11089,469546.96347765,498,213871.061055973,/boundary/51684,Czech Republic
2025-10-25T00:00:00.000Z,11090,469553.775173952,11090,469553.775173952,11090,469553.775173952,11090,469553.775173952,500,213895.641131968,/boundary/51684,Czech Republic
2025-10-26T00:00:00.000Z,11090,469553.775173952,11090,469553.775173952,11090,469553.775173952,11090,469553.775173952,501,213895.641131968,/boundary/51684,Czech Republic
2025-10-27T00:00:00.000Z,11091,469553.821145717,11091,469553.821145717,11091,469553.821145717,11091,469553.821145717,503,213935.697462259,/boundary/51684,Czech Republic
2025-10-28T00:00:00.000Z,11092,469585.861729589,11092,469585.861729589,11092,469585.861729589,11092,469585.861729589,507,214015.773432715,/boundary/51684,Czech Republic
2025-10-29T00:00:00.000Z,11094,469616.889963919,11094,469616.889963919,11094,469616.889963919,11094,469616.889963919,509,214046.801667045,/boundary/51684,Czech Republic
2025-10-30T00:00:00.000Z,11094,469617.005751842,11094,469617.005751842,11094,469617.005751842,11094,469617.005751842,510,214078.645590864,/boundary/51684,Czech Republic
2024-10-01T00:00:00.000Z,182,54190.2839249919,182,54190.2839249919,182,54190.2839249919,182,54190.2839249919,121,44367.1337724105,/boundary/192795,Democratic Republic of the Congo
2024-11-01T00:00:00.000Z,185,55976.3016870308,185,55976.3016870308,185,55976.3016870308,185,55976.3016870308,124,46153.1515344494,/boundary/192795,Democratic Republic of the Congo
2024-12-01T00:00:00.000Z,187,56437.1797588815,187,56437.1797588815,187,56437.1797588815,187,56437.1797588815,124,46153.1515344494,/boundary/192795,Democratic Republic of the Congo
2025-01-01T00:00:00.000Z,187,56437.1797588815,187,56437.1797588815,187,56437.1797588815,187,56437.1797588815,124,46153.1515344494,/boundary/192795,Democratic Republic of the Congo
2025-02-01T00:00:00.000Z,189,57474.430626913,189,57474.430626913,189,57474.430626913,189,57474.430626913,124,46153.1515344494,/boundary/192795,Democratic Republic of the Congo
2025-03-01T00:00:00.000Z,190,57788.552493246,190,57788.552493246,190,57788.552493246,190,57788.552493246,126,46829.7756318487,/boundary/192795,Democratic Republic of the Congo
2025-04-01T00:00:00.000Z,193,58601.015467203,193,58601.015467203,193,58601.015467203,193,58601.015467203,126,46829.7756318487,/boundary/192795,Democratic Republic of the Congo
2025-05-01T00:00:00.000Z,193,58601.015467203,193,58601.015467203,193,58601.015467203,193,58601.015467203,126,46829.7756318487,/boundary/192795,Democratic Republic of the Congo
2025-06-01T00:00:00.000Z,197,59314.2961653668,197,59314.2961653668,197,59314.2961653668,197,59314.2961653668,126,46829.7756318487,/boundary/192795,Democratic Republic of the Congo
2025-07-01T00:00:00.000Z,197,59314.2961653668,197,59314.2961653668,197,59314.2961653668,197,59314.2961653668,126,46829.7756318487,/boundary/192795,Democratic Republic of the Congo
2025-08-01T00:00:00.000Z,197,59314.2961653668,197,59314.2961653668,197,59314.2961653668,197,59314.2961653668,126,46829.7756318487,/boundary/192795,Democratic Republic of the Congo
2025-09-01T00:00:00.000Z,202,59871.4495862373,202,59871.4495862373,202,59871.4495862373,202,59871.4495862373,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-01T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-02T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-03T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-04T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-05T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-06T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-07T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-08T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-09T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-10T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-11T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-12T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-13T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-14T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-15T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-16T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-17T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-18T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-19T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-20T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-21T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-22T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-23T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-24T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-25T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-26T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-27T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-28T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-29T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2025-10-30T00:00:00.000Z,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,202,59210.1964526117,127,46931.9508550487,/boundary/192795,Democratic Republic of the Congo
2024-10-01T00:00:00.000Z,9,4336.69375927969,9,4336.69375927969,9,4336.69375927969,9,4336.69375927969,4,2340.11976326034,/boundary/192801,Djibouti
2024-11-01T00:00:00.000Z,9,4336.69375927969,9,4336.69375927969,9,4336.69375927969,9,4336.69375927969,4,2340.11976326034,/boundary/192801,Djibouti
2024-12-01T00:00:00.000Z,9,4336.69375927969,9,4336.69375927969,9,4336.69375927969,9,4336.69375927969,4,2340.11976326034,/boundary/192801,Djibouti
2025-01-01T00:00:00.000Z,9,4336.69375927969,9,4336.69375927969,9,4336.69375927969,9,4336.69375927969,4,2340.11976326034,/boundary/192801,Djibouti
2025-02-01T00:00:00.000Z,9,4336.69375927969,9,4336.69375927969,9,4336.69375927969,9,4336.69375927969,4,2340.11976326034,/boundary/192801,Djibouti
2025-03-01T00:00:00.000Z,9,4336.69375927969,9,4336.69375927969,9,4336.69375927969,9,4336.69375927969,4,2340.11976326034,/boundary/192801,Djibouti
2025-04-01T00:00:00.000Z,9,4336.69375927969,9,4336.69375927969,9,4336.69375927969,9,4336.69375927969,4,2340.11976326034,/boundary/192801,Djibouti
2025-05-01T00:00:00.000Z,9,4336.69375927969,9,4336.69375927969,9,4336.69375927969,9,4336.69375927969,4,2340.11976326034,/boundary/192801,Djibouti
2025-06-01T00:00:00.000Z,9,4452.0142024612,9,4452.0142024612,9,4452.0142024612,9,4452.0142024612,4,2340.11976326034,/boundary/192801,Djibouti
2025-07-01T00:00:00.000Z,10,4848.12128007459,10,4848.12128007459,10,4848.12128007459,10,4848.12128007459,4,2340.11976326034,/boundary/192801,Djibouti
2025-08-01T00:00:00.000Z,10,4848.12128007459,10,4848.12128007459,10,4848.12128007459,10,4848.12128007459,4,2340.11976326034,/boundary/192801,Djibouti
2025-09-01T00:00:00.000Z,10,4848.12128007459,10,4848.12128007459,10,4848.12128007459,10,4848.12128007459,4,2340.11976326034,/boundary/192801,Djibouti
2025-10-01T00:00:00.000Z,11,5313.44275512976,11,5313.44275512976,11,5313.44275512976,11,5313.44275512976,6,3485.34481813743,/boundary/192801,Djibouti
2025-10-02T00:00:00.000Z,11,5313.44275512976,11,5313.44275512976,11,5313.44275512976,11,5313.44275512976,6,3485.34481813743,/boundary/192801,Djibouti
2025-10-03T00:00:00.000Z,11,5313.44275512976,11,5313.44275512976,11,5313.44275512976,11,5313.44275512976,6,3485.34481813743,/boundary/192801,Djibouti
2025-10-04T00:00:00.000Z,11,5313.44275512976,11,5313.44275512976,11,5313.44275512976,11,5313.44275512976,6,3485.34481813743,/boundary/192801,Djibouti
2025-10-05T00:00:00.000Z,11,5313.44275512976,11,5313.44275512976,11,5313.44275512976,11,5313.44275512976,6,3485.34481813743,/boundary/192801,Djibouti
2025-10-06T00:00:00.000Z,11,5313.44275512976,11,5313.44275512976,11,5313.44275512976,11,5313.44275512976,6,3485.34481813743,/boundary/192801,Djibouti
2025-10-07T00:00:00.000Z,11,5313.44275512976,11,5313.44275512976,11,5313.44275512976,11,5313.44275512976,6,3485.34481813743,/boundary/192801,Djibouti
2025-10-08T00:00:00.000Z,11,5313.44275512976,11,5313.44275512976,11,5313.44275512976,11,5313.44275512976,6,3485.34481813743,/boundary/192801,Djibouti
2025-10-09T00:00:00.000Z,11,5347.4576355808,11,5347.4576355808,11,5347.4576355808,11,5347.4576355808,7,3915.46677620185,/boundary/192801,Djibouti
2025-10-10T00:00:00.000Z,11,5347.4576355808,11,5347.4576355808,11,5347.4576355808,11,5347.4576355808,7,3915.46677620185,/boundary/192801,Djibouti
2025-10-11T00:00:00.000Z,11,5347.4576355808,11,5347.4576355808,11,5347.4576355808,11,5347.4576355808,7,3915.46677620185,/boundary/192801,Djibouti
2025-10-12T00:00:00.000Z,11,5347.4576355808,11,5347.4576355808,11,5347.4576355808,11,5347.4576355808,7,3915.46677620185,/boundary/192801,Djibouti
2025-10-13T00:00:00.000Z,11,5347.4576355808,11,5347.4576355808,11,5347.4576355808,11,5347.4576355808,7,3915.46677620185,/boundary/192801,Djibouti
2025-10-14T00:00:00.000Z,11,5347.4576355808,11,5347.4576355808,11,5347.4576355808,11,5347.4576355808,7,3915.46677620185,/boundary/192801,Djibouti
2025-10-15T00:00:00.000Z,11,5347.4576355808,11,5347.4576355808,11,5347.4576355808,11,5347.4576355808,7,3915.46677620185,/boundary/192801,Djibouti
2025-10-16T00:00:00.000Z,11,5347.4576355808,11,5347.4576355808,11,5347.4576355808,11,5347.4576355808,7,3915.46677620185,/boundary/192801,Djibouti
2025-10-17T00:00:00.000Z,11,5347.4576355808,11,5347.4576355808,11,5347.4576355808,11,5347.4576355808,7,3915.46677620185,/boundary/192801,Djibouti
2025-10-18T00:00:00.000Z,11,5347.4576355808,11,5347.4576355808,11,5347.4576355808,11,5347.4576355808,7,3915.46677620185,/boundary/192801,Djibouti
2025-10-19T00:00:00.000Z,11,5347.4576355808,11,5347.4576355808,11,5347.4576355808,11,5347.4576355808,7,3915.46677620185,/boundary/192801,Djibouti
2025-10-20T00:00:00.000Z,11,5347.4576355808,11,5347.4576355808,11,5347.4576355808,11,5347.4576355808,7,3915.46677620185,/boundary/192801,Djibouti
2025-10-21T00:00:00.000Z,11,5347.4576355808,11,5347.4576355808,11,5347.4576355808,11,5347.4576355808,7,3915.46677620185,/boundary/192801,Djibouti
